run_dir,shard,run,graph_status,claim_accepted,verdict,scope,route,claim_scope,selected,missing_obligations,blocking_barriers,unknown_blocking_barriers,generic_wrapper_motif,generic_estimation_motif,nontrivial_structure_count,weak_analogy_count,expert_questions_count,limitations_count,b_failures,b_unknowns,failed_graph_rules,unknown_graph_rules,node_count,edge_count,support_node_count,support_edge_count,parent_algorithm_name,probe_type,input_model,access_model,output_contract,statement_excerpt,heuristic_value_label,screening_version,research_disposition,screening_reasons,hard_blockers,unknown_obligations,original_output_type,candidate_output_type,output_alignment,access_provided,access_required,access_upgrade_status,oracle_status,baseline_status,candidate_universe,graph_value_label,candidate_family_id,family_member_count,canonical_run,is_canonical_run,family_role
runs/final_discovery_run_v1/fdv1_public_probe_v1_001/qml-8287dde0d63e,fdv1_public_probe_v1_001,qml-8287dde0d63e,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,4,8,7,,,,,42,42,14,13,Lifelong Planning A* (LPA*),graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Lifelong Planning A* (LPA*) graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or",REGISTRY_GAP_INTERESTING,QAEG-screen-v0.1,REFORMULATE,S7_UNRESOLVED_REFORMULATION;S1_OUTPUT_DIAGNOSTIC_ONLY;S2_ACCESS_UNKNOWN;S3_ORACLE_UNKNOWN;S4_BASELINE_BASELINE_UNVERIFIED,S0_B_CLAIM_NOT_ACCEPTED,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,FULL_RESULT,WITNESS,DIAGNOSTIC_ONLY,local_graph_transition_oracle,,UNKNOWN,UNKNOWN,BASELINE_UNVERIFIED,explicit_graph_problem,REGISTRY_GAP_INTERESTING,qfam-4a0831053080,1,qml-8287dde0d63e,True,CANONICAL
runs/final_discovery_run_v1/fdv1_public_probe_v1_001/qml-8de0a38c6e3c,fdv1_public_probe_v1_001,qml-8de0a38c6e3c,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,2,7,6,,,,,53,43,14,13,"Spatial GAN-Based Urs Bergmann, Nikolay Jetchev, Roland Vollgraf",period_structure_probe,explicit_combinatorial_problem,coherent_boolean_oracle,exact_value,"Spatial GAN-Based Urs Bergmann, Nikolay Jetchev, Roland Vollgraf period-structure probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe isolates an actual period, cycle length, recurren",BLOCKED_BY_ACCESS_OR_OUTPUT,QAEG-screen-v0.1,REFORMULATE,S7_UNRESOLVED_REFORMULATION;S1_OUTPUT_DIAGNOSTIC_ONLY;S2_ACCESS_UNKNOWN;S3_ORACLE_UNKNOWN;S4_BASELINE_BASELINE_UNVERIFIED,S0_B_CLAIM_NOT_ACCEPTED,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,FULL_RESULT,SCALAR,DIAGNOSTIC_ONLY,coherent_boolean_oracle,,UNKNOWN,UNKNOWN,BASELINE_UNVERIFIED,explicit_combinatorial_problem,REGISTRY_GAP_INTERESTING,qfam-97bbd001f7fa,1,qml-8de0a38c6e3c,True,CANONICAL
runs/final_discovery_run_v1/fdv1_public_probe_v1_001/qml-90d469bdf69c,fdv1_public_probe_v1_001,qml-90d469bdf69c,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,False,False,1,2,8,7,,,,,67,68,34,40,Kruskal’s algorithm with demand-sorting,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Kruskal’s algorithm with demand-sorting search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, count",GENERIC_GROVERIZATION,QAEG-screen-v0.1,DEMOTE_GENERIC,S5_GENERIC_WRAPPER;S1_OUTPUT_DIAGNOSTIC_ONLY;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,FULL_RESULT,WITNESS,DIAGNOSTIC_ONLY,coherent_boolean_oracle,coherent_boolean_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,UNSPECIFIED,USEFUL_SUBROUTINE_CANDIDATE,qfam-6193248bdbce,1,qml-90d469bdf69c,True,CANONICAL
runs/final_discovery_run_v1/fdv1_public_probe_v1_001/qml-932b0fe9ce25,fdv1_public_probe_v1_001,qml-932b0fe9ce25,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,2,7,6,,,,,55,46,14,13,Brute-force search,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Brute-force search graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witness ",REGISTRY_GAP_INTERESTING,QAEG-screen-v0.1,REFORMULATE,S7_UNRESOLVED_REFORMULATION;S1_OUTPUT_DIAGNOSTIC_ONLY;S2_ACCESS_UNKNOWN;S3_ORACLE_UNKNOWN;S4_BASELINE_BASELINE_UNVERIFIED,S0_B_CLAIM_NOT_ACCEPTED,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,FULL_RESULT,WITNESS,DIAGNOSTIC_ONLY,local_graph_transition_oracle,,UNKNOWN,UNKNOWN,BASELINE_UNVERIFIED,explicit_graph_problem,REGISTRY_GAP_INTERESTING,qfam-093664f4c1d0,1,qml-932b0fe9ce25,True,CANONICAL
runs/final_discovery_run_v1/fdv1_public_probe_v1_001/qml-968898387279,fdv1_public_probe_v1_001,qml-968898387279,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,3,4,6,6,,,,,45,47,14,13,Bidirectional A* Algorithm,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Bidirectional A* Algorithm graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or ",REGISTRY_GAP_INTERESTING,QAEG-screen-v0.1,REFORMULATE,S7_UNRESOLVED_REFORMULATION;S1_OUTPUT_DIAGNOSTIC_ONLY;S2_ACCESS_UNKNOWN;S3_ORACLE_UNKNOWN;S4_BASELINE_BASELINE_UNVERIFIED,S0_B_CLAIM_NOT_ACCEPTED,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,FULL_RESULT,WITNESS,DIAGNOSTIC_ONLY,local_graph_transition_oracle,,UNKNOWN,UNKNOWN,BASELINE_UNVERIFIED,explicit_graph_problem,REGISTRY_GAP_INTERESTING,qfam-9f37e1821b76,1,qml-968898387279,True,CANONICAL
runs/final_discovery_run_v1/fdv1_public_probe_v1_001/qml-97c625b12d31,fdv1_public_probe_v1_001,qml-97c625b12d31,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,1,8,8,,,,,66,66,34,40,Karger Klein & Tarjan,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Karger Klein & Tarjan search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path el",GENERIC_GROVERIZATION,QAEG-screen-v0.1,DEMOTE_GENERIC,S5_GENERIC_WRAPPER;S1_OUTPUT_DIAGNOSTIC_ONLY;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,FULL_RESULT,WITNESS,DIAGNOSTIC_ONLY,coherent_boolean_oracle,coherent_boolean_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,UNSPECIFIED,GENERIC_GROVERIZATION,qfam-6602ceb0aa2f,1,qml-97c625b12d31,True,CANONICAL
runs/final_discovery_run_v1/fdv1_public_probe_v1_001/qml-99b4972422d2,fdv1_public_probe_v1_001,qml-99b4972422d2,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,3,7,8,,,,,68,70,34,40,Serang,search_witness_probe,explicit_combinatorial_problem,coherent_boolean_oracle,one_witness,"Serang search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element, pattern ",USEFUL_SUBROUTINE_CANDIDATE,QAEG-screen-v0.1,DEMOTE_GENERIC,S5_GENERIC_WRAPPER;S1_OUTPUT_UNKNOWN;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,UNKNOWN,WITNESS,UNKNOWN,coherent_boolean_oracle,coherent_boolean_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,UNSPECIFIED,GENERIC_GROVERIZATION,qfam-dbe8633e9d67,2,qml-99b4972422d2,True,CANONICAL
runs/final_discovery_run_v1/fdv1_public_probe_v1_001/qml-9af4c72f563b,fdv1_public_probe_v1_001,qml-9af4c72f563b,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,0,8,8,,,,,66,65,34,40,"Valentin Polishchuk, and Jukka Suomela",search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Valentin Polishchuk, and Jukka Suomela search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counte",GENERIC_GROVERIZATION,QAEG-screen-v0.1,DEMOTE_GENERIC,S5_GENERIC_WRAPPER;S1_OUTPUT_DIAGNOSTIC_ONLY;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,FULL_RESULT,WITNESS,DIAGNOSTIC_ONLY,coherent_boolean_oracle,coherent_boolean_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,UNSPECIFIED,GENERIC_GROVERIZATION,qfam-2ea658205a80,1,qml-9af4c72f563b,True,CANONICAL
runs/final_discovery_run_v1/fdv1_public_probe_v1_001/qml-9af7b8c41ecf,fdv1_public_probe_v1_001,qml-9af7b8c41ecf,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,8,7,,,,,66,67,34,40,Quick Kruskal algorithm,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Quick Kruskal algorithm search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path ",GENERIC_GROVERIZATION,QAEG-screen-v0.1,DEMOTE_GENERIC,S5_GENERIC_WRAPPER;S1_OUTPUT_DIAGNOSTIC_ONLY;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,FULL_RESULT,WITNESS,DIAGNOSTIC_ONLY,coherent_boolean_oracle,coherent_boolean_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,UNSPECIFIED,GENERIC_GROVERIZATION,qfam-36e1b481af76,1,qml-9af7b8c41ecf,True,CANONICAL
runs/final_discovery_run_v1/fdv1_public_probe_v1_001/qml-a1150e5c245f,fdv1_public_probe_v1_001,qml-a1150e5c245f,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,7,7,,,,,67,68,34,40,A* Algorithm,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"A* Algorithm search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element, pa",USEFUL_SUBROUTINE_CANDIDATE,QAEG-screen-v0.1,DEMOTE_GENERIC,S5_GENERIC_WRAPPER;S1_OUTPUT_DIAGNOSTIC_ONLY;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,FULL_RESULT,WITNESS,DIAGNOSTIC_ONLY,coherent_boolean_oracle,coherent_boolean_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,UNSPECIFIED,GENERIC_GROVERIZATION,qfam-f0ed3ba7473b,1,qml-a1150e5c245f,True,CANONICAL
runs/final_discovery_run_v1/fdv1_public_probe_v1_001/qml-a243fe45c28a,fdv1_public_probe_v1_001,qml-a243fe45c28a,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,3,7,7,,,,,55,47,14,13,Brute force,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Brute force graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witness subrout",REGISTRY_GAP_INTERESTING,QAEG-screen-v0.1,REFORMULATE,S7_UNRESOLVED_REFORMULATION;S1_OUTPUT_DIAGNOSTIC_ONLY;S2_ACCESS_UNKNOWN;S3_ORACLE_UNKNOWN;S4_BASELINE_BASELINE_UNVERIFIED,S0_B_CLAIM_NOT_ACCEPTED,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,FULL_RESULT,WITNESS,DIAGNOSTIC_ONLY,local_graph_transition_oracle,,UNKNOWN,UNKNOWN,BASELINE_UNVERIFIED,explicit_graph_problem,REGISTRY_GAP_INTERESTING,qfam-f41691ad44b7,2,qml-a243fe45c28a,True,CANONICAL
runs/final_discovery_run_v1/fdv1_public_probe_v1_001/qml-a6c994f75425,fdv1_public_probe_v1_001,qml-a6c994f75425,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,2,4,6,5,,,,,42,44,14,13,A* Algorithm,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"A* Algorithm graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witness subrou",REGISTRY_GAP_INTERESTING,QAEG-screen-v0.1,REFORMULATE,S7_UNRESOLVED_REFORMULATION;S1_OUTPUT_DIAGNOSTIC_ONLY;S2_ACCESS_UNKNOWN;S3_ORACLE_UNKNOWN;S4_BASELINE_BASELINE_UNVERIFIED,S0_B_CLAIM_NOT_ACCEPTED,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,FULL_RESULT,WITNESS,DIAGNOSTIC_ONLY,local_graph_transition_oracle,,UNKNOWN,UNKNOWN,BASELINE_UNVERIFIED,explicit_graph_problem,REGISTRY_GAP_INTERESTING,qfam-c4cef214a4b6,1,qml-a6c994f75425,True,CANONICAL
runs/final_discovery_run_v1/fdv1_public_probe_v1_001/qml-a906abc76fd8,fdv1_public_probe_v1_001,qml-a906abc76fd8,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,1,7,8,,,,,64,64,34,40,Pferschy,search_witness_probe,explicit_combinatorial_problem,coherent_boolean_oracle,one_witness,"Pferschy search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element, patter",USEFUL_SUBROUTINE_CANDIDATE,QAEG-screen-v0.1,DEMOTE_GENERIC,S5_GENERIC_WRAPPER;S1_OUTPUT_UNKNOWN;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,UNKNOWN,WITNESS,UNKNOWN,coherent_boolean_oracle,coherent_boolean_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,UNSPECIFIED,GENERIC_GROVERIZATION,qfam-043acdc5a14c,1,qml-a906abc76fd8,True,CANONICAL
runs/final_discovery_run_v1/fdv1_public_probe_v1_001/qml-bc0bd1660b01,fdv1_public_probe_v1_001,qml-bc0bd1660b01,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,3,8,8,,,,,52,43,14,13,Nivasch,period_structure_probe,explicit_combinatorial_problem,coherent_boolean_oracle,exact_value,"Nivasch period-structure probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe isolates an actual period, cycle length, recurrence, or modular structure-finding subroutine. Original inp",REGISTRY_GAP_INTERESTING,QAEG-screen-v0.1,REFORMULATE,S7_UNRESOLVED_REFORMULATION;S1_OUTPUT_UNKNOWN;S2_ACCESS_UNKNOWN;S3_ORACLE_UNKNOWN;S4_BASELINE_BASELINE_UNVERIFIED,S0_B_CLAIM_NOT_ACCEPTED,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,UNKNOWN,SCALAR,UNKNOWN,coherent_boolean_oracle,,UNKNOWN,UNKNOWN,BASELINE_UNVERIFIED,explicit_combinatorial_problem,REGISTRY_GAP_INTERESTING,qfam-092def506ea8,1,qml-bc0bd1660b01,True,CANONICAL
runs/final_discovery_run_v1/fdv1_public_probe_v1_001/qml-bc30f499e4d9,fdv1_public_probe_v1_001,qml-bc30f499e4d9,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,9,8,,,,,66,67,34,40,Generalized Adaptive A* (GAA*),search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Generalized Adaptive A* (GAA*) search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample",USEFUL_SUBROUTINE_CANDIDATE,QAEG-screen-v0.1,DEMOTE_GENERIC,S5_GENERIC_WRAPPER;S1_OUTPUT_DIAGNOSTIC_ONLY;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,FULL_RESULT,WITNESS,DIAGNOSTIC_ONLY,coherent_boolean_oracle,coherent_boolean_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,UNSPECIFIED,GENERIC_GROVERIZATION,qfam-8328500e5e4f,1,qml-bc30f499e4d9,True,CANONICAL
runs/final_discovery_run_v1/fdv1_public_probe_v1_001/qml-c48b763f39fb,fdv1_public_probe_v1_001,qml-c48b763f39fb,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,6,6,,,,,73,74,34,40,Bidirectional A* Algorithm,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Bidirectional A* Algorithm search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, pa",USEFUL_SUBROUTINE_CANDIDATE,QAEG-screen-v0.1,DEMOTE_GENERIC,S5_GENERIC_WRAPPER;S1_OUTPUT_DIAGNOSTIC_ONLY;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,FULL_RESULT,WITNESS,DIAGNOSTIC_ONLY,coherent_boolean_oracle,coherent_boolean_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,UNSPECIFIED,GENERIC_GROVERIZATION,qfam-90569912bb9c,1,qml-c48b763f39fb,True,CANONICAL
runs/final_discovery_run_v1/fdv1_public_probe_v1_001/qml-c5224d639888,fdv1_public_probe_v1_001,qml-c5224d639888,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,3,4,6,6,,,,,45,46,15,14,Kruskal’s algorithm with demand-sorting,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Kruskal’s algorithm with demand-sorting graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitti",REGISTRY_GAP_INTERESTING,QAEG-screen-v0.1,REFORMULATE,S7_UNRESOLVED_REFORMULATION;S1_OUTPUT_DIAGNOSTIC_ONLY;S2_ACCESS_UNKNOWN;S3_ORACLE_UNKNOWN;S4_BASELINE_BASELINE_UNVERIFIED,S0_B_CLAIM_NOT_ACCEPTED,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,FULL_RESULT,WITNESS,DIAGNOSTIC_ONLY,local_graph_transition_oracle,,UNKNOWN,UNKNOWN,BASELINE_UNVERIFIED,explicit_graph_problem,REGISTRY_GAP_INTERESTING,qfam-9cdc0fa90736,1,qml-c5224d639888,True,CANONICAL
runs/final_discovery_run_v1/fdv1_public_probe_v1_001/qml-d1f7adead509,fdv1_public_probe_v1_001,qml-d1f7adead509,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,3,7,7,,,,,67,69,34,40,Jump Point Search (JPS),search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Jump Point Search (JPS) search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path ",USEFUL_SUBROUTINE_CANDIDATE,QAEG-screen-v0.1,DEMOTE_GENERIC,S5_GENERIC_WRAPPER;S1_OUTPUT_DIAGNOSTIC_ONLY;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,FULL_RESULT,WITNESS,DIAGNOSTIC_ONLY,coherent_boolean_oracle,coherent_boolean_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,UNSPECIFIED,GENERIC_GROVERIZATION,qfam-78ab0e127fcd,1,qml-d1f7adead509,True,CANONICAL
runs/final_discovery_run_v1/fdv1_public_probe_v1_001/qml-d408fc60c0e0,fdv1_public_probe_v1_001,qml-d408fc60c0e0,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,3,8,8,,,,,71,73,34,40,Pisinger,search_witness_probe,explicit_combinatorial_problem,coherent_boolean_oracle,one_witness,"Pisinger search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element, patter",GENERIC_GROVERIZATION,QAEG-screen-v0.1,DEMOTE_GENERIC,S5_GENERIC_WRAPPER;S1_OUTPUT_UNKNOWN;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,UNKNOWN,WITNESS,UNKNOWN,coherent_boolean_oracle,coherent_boolean_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,UNSPECIFIED,GENERIC_GROVERIZATION,qfam-6e5cf0d6e60f,1,qml-d408fc60c0e0,True,CANONICAL
runs/final_discovery_run_v1/fdv1_public_probe_v1_001/qml-d662a15d863d,fdv1_public_probe_v1_001,qml-d662a15d863d,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,4,8,9,,,,,57,50,14,13,Hierarchical Navigable Small World (HNSW),graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Hierarchical Navigable Small World (HNSW) graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hit",REGISTRY_GAP_INTERESTING,QAEG-screen-v0.1,REFORMULATE,S7_UNRESOLVED_REFORMULATION;S1_OUTPUT_DIAGNOSTIC_ONLY;S2_ACCESS_UNKNOWN;S3_ORACLE_UNKNOWN;S4_BASELINE_BASELINE_UNVERIFIED,S0_B_CLAIM_NOT_ACCEPTED,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,FULL_RESULT,WITNESS,DIAGNOSTIC_ONLY,local_graph_transition_oracle,,UNKNOWN,UNKNOWN,BASELINE_UNVERIFIED,explicit_graph_problem,REGISTRY_GAP_INTERESTING,qfam-ba910b746c88,1,qml-d662a15d863d,True,CANONICAL
runs/final_discovery_run_v1/fdv1_public_probe_v1_001/qml-d83c1088dc68,fdv1_public_probe_v1_001,qml-d83c1088dc68,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,10,8,,,,,66,67,34,40,Fringe Saving A* (FSA*),search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Fringe Saving A* (FSA*) search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path ",USEFUL_SUBROUTINE_CANDIDATE,QAEG-screen-v0.1,DEMOTE_GENERIC,S5_GENERIC_WRAPPER;S1_OUTPUT_DIAGNOSTIC_ONLY;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,FULL_RESULT,WITNESS,DIAGNOSTIC_ONLY,coherent_boolean_oracle,coherent_boolean_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,UNSPECIFIED,GENERIC_GROVERIZATION,qfam-83c8a0d41a5a,1,qml-d83c1088dc68,True,CANONICAL
