run_dir,shard,run,graph_status,claim_accepted,verdict,scope,route,claim_scope,selected,missing_obligations,blocking_barriers,unknown_blocking_barriers,generic_wrapper_motif,generic_estimation_motif,nontrivial_structure_count,weak_analogy_count,expert_questions_count,limitations_count,b_failures,b_unknowns,failed_graph_rules,unknown_graph_rules,node_count,edge_count,support_node_count,support_edge_count,parent_algorithm_name,probe_type,input_model,access_model,output_contract,statement_excerpt,heuristic_value_label,graph_value_label,non_authoritative_triage_priority_score
runs/final_discovery_run_v1/fdv1_public_probe_v1_001/qml-e38e3a81de5e,fdv1_public_probe_v1_001,qml-e38e3a81de5e,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,7,7,,,,,67,68,34,40,Lifelong Planning A* (LPA*),search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Lifelong Planning A* (LPA*) search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, p",USEFUL_SUBROUTINE_CANDIDATE,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_001/qml-ead580bdfe04,fdv1_public_probe_v1_001,qml-ead580bdfe04,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,3,7,6,,,,,57,49,14,13,Serang,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Serang graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witness subroutine. ",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,40
runs/final_discovery_run_v1/fdv1_public_probe_v1_001/qml-efee17e710df,fdv1_public_probe_v1_001,qml-efee17e710df,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,3,8,8,,,,,68,70,34,40,Brute force,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Brute force search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element, pat",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_001/qml-f054e83063bb,fdv1_public_probe_v1_001,qml-f054e83063bb,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,7,7,,,,,66,67,34,40,Serang,search_witness_probe,explicit_combinatorial_problem,coherent_boolean_oracle,one_witness,"Serang search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element, pattern ",USEFUL_SUBROUTINE_CANDIDATE,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_001/qml-f25f6f02d2c4,fdv1_public_probe_v1_001,qml-f25f6f02d2c4,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,6,6,,,,,72,73,34,40,Faaland,search_witness_probe,explicit_combinatorial_problem,coherent_boolean_oracle,one_witness,"Faaland search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element, pattern",USEFUL_SUBROUTINE_CANDIDATE,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_001/qml-f4b8ab07681b,fdv1_public_probe_v1_001,qml-f4b8ab07681b,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,1,7,9,,,,,64,64,34,40,Sedgewick Szymanski and Yao,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Sedgewick Szymanski and Yao search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, p",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_001/qml-f4eb6eabe315,fdv1_public_probe_v1_001,qml-f4eb6eabe315,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,2,8,6,,,,,34,35,14,13,Karger Klein & Tarjan,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Karger Klein & Tarjan graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witne",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,41
runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-01ed04e59669,fdv1_public_probe_v1_002,qml-01ed04e59669,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,6,7,,,,,67,68,34,40,Knuth-Morris-Pratt (KMP) algorithm,search_witness_probe,explicit_string_problem,coherent_boolean_oracle,one_witness,"Knuth-Morris-Pratt (KMP) algorithm search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexa",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-06b2e289f230,fdv1_public_probe_v1_002,qml-06b2e289f230,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,3,8,8,,,,,55,47,14,13,Koiliaris and Xu,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Koiliaris and Xu graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witness su",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,41
runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-074d401c6df0,fdv1_public_probe_v1_002,qml-074d401c6df0,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,3,8,6,,,,,56,48,14,13,Cyrus–Beck,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Cyrus–Beck graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witness subrouti",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,41
runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-1033ce4aa49f,fdv1_public_probe_v1_002,qml-1033ce4aa49f,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,1,7,7,,,,,63,63,34,40,Time-Bounded A* (TBA*),search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Time-Bounded A* (TBA*) search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path e",USEFUL_SUBROUTINE_CANDIDATE,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-185b023a0d5c,fdv1_public_probe_v1_002,qml-185b023a0d5c,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,0,8,7,,,,,65,64,34,40,Nicholl–Lee–Nicholl,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Nicholl–Lee–Nicholl search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path elem",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-1eaf5667a492,fdv1_public_probe_v1_002,qml-1eaf5667a492,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,0,8,8,,,,,65,64,34,40,Cohen–Sutherland,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Cohen–Sutherland search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-1f474fc24d10,fdv1_public_probe_v1_002,qml-1f474fc24d10,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,7,7,,,,,67,68,34,40,Roth AlignACE,search_witness_probe,explicit_string_problem,coherent_boolean_oracle,one_witness,"Roth AlignACE search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element, p",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-2c315d7db0f4,fdv1_public_probe_v1_002,qml-2c315d7db0f4,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,7,7,,,,,67,68,34,40,Dantzig-Fulkerson-Johnson (DFJ) formulation,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Dantzig-Fulkerson-Johnson (DFJ) formulation search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, c",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-2ed416cea5ed,fdv1_public_probe_v1_002,qml-2ed416cea5ed,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,2,6,6,,,,,55,46,14,13,Nicholl–Lee–Nicholl,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Nicholl–Lee–Nicholl graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witness",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,39
runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-316f885eced0,fdv1_public_probe_v1_002,qml-316f885eced0,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,3,7,7,,,,,68,70,34,40,Cyrus–Beck,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Cyrus–Beck search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element, patt",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-3d1562c2b2c8,fdv1_public_probe_v1_002,qml-3d1562c2b2c8,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,10,8,,,,,66,67,34,40,Simplified Memory-Bounded A* (SMA*),search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Simplified Memory-Bounded A* (SMA*) search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterex",USEFUL_SUBROUTINE_CANDIDATE,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-423d2c9591e5,fdv1_public_probe_v1_002,qml-423d2c9591e5,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,8,8,,,,,67,68,34,40,Harris and Stephens algorithm,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Harris and Stephens algorithm search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample,",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-42e6bd7d04d2,fdv1_public_probe_v1_002,qml-42e6bd7d04d2,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,4,8,7,,,,,55,48,14,13,Time-Bounded A* (TBA*),graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Time-Bounded A* (TBA*) graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witn",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,41
runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-4d152eaa851f,fdv1_public_probe_v1_002,qml-4d152eaa851f,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,3,6,6,,,,,68,70,34,40,Census,search_witness_probe,explicit_string_problem,coherent_boolean_oracle,one_witness,"Census search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element, pattern ",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-555c50113297,fdv1_public_probe_v1_002,qml-555c50113297,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,1,10,9,,,,,64,64,34,40,Theta*,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Theta* search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element, pattern ",USEFUL_SUBROUTINE_CANDIDATE,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-556df9164034,fdv1_public_probe_v1_002,qml-556df9164034,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,1,8,7,,,,,66,66,34,40,Bellman dynamic programming algorithm,search_witness_probe,explicit_dynamic_programming_problem,coherent_boolean_oracle,one_witness,"Bellman dynamic programming algorithm search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counter",USEFUL_SUBROUTINE_CANDIDATE,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-55ae9f36e70e,fdv1_public_probe_v1_002,qml-55ae9f36e70e,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,1,10,8,,,,,69,69,34,40,Dynamic Programming,search_witness_probe,explicit_dynamic_programming_problem,coherent_boolean_oracle,one_witness,"Dynamic Programming search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path elem",USEFUL_SUBROUTINE_CANDIDATE,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-56bf0c801518,fdv1_public_probe_v1_002,qml-56bf0c801518,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,0,10,10,,,,,65,64,34,40,Zhao-Saalfeld,search_witness_probe,explicit_geometry_problem,coherent_boolean_oracle,one_witness,"Zhao-Saalfeld search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element, p",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-5779621b5d84,fdv1_public_probe_v1_002,qml-5779621b5d84,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,3,9,8,,,,,55,47,14,13,Theta*,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Theta* graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witness subroutine. ",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,42
runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-58177186206b,fdv1_public_probe_v1_002,qml-58177186206b,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,0,2,7,7,,,,,54,44,14,13,Cyrus–Beck,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Cyrus–Beck graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witness subrouti",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,37
runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-5fa8c64de146,fdv1_public_probe_v1_002,qml-5fa8c64de146,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,4,10,9,,,,,76,79,34,40,Koiliaris and Xu,search_witness_probe,explicit_combinatorial_problem,coherent_boolean_oracle,one_witness,"Koiliaris and Xu search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-61e73d5fcdd8,fdv1_public_probe_v1_002,qml-61e73d5fcdd8,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,2,6,6,,,,,33,34,14,13,Harris and Stephens algorithm,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Harris and Stephens algorithm graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, ",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,39
runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-626394360129,fdv1_public_probe_v1_002,qml-626394360129,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,1,8,8,,,,,65,65,34,40,Naïve string-search algorithm,search_witness_probe,explicit_string_problem,coherent_boolean_oracle,one_witness,"Naïve string-search algorithm search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample,",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
