probe_id,parent_algorithm_id,parent_algorithm_name,public_probe_path,metadata_probe_path,evidence_path,probe_type,introduced_assumptions,original_output_contract,probe_output_contract,not_end_to_end_claim,confidence_score,source_count,card_digest
AW-000078-P0059,AW-000078,Naïve string-search algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000078-P0059.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000078-P0059.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000078-P0059.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,one_witness,one_witness,True,100,1,299171104deafe6a
AW-000079-P0060,AW-000079,Knuth-Morris-Pratt (KMP) algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000079-P0060.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000079-P0060.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000079-P0060.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,1,81f2161c73745bb8
AW-000080-P0061,AW-000080,Boyer-Moore (BM) algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000080-P0061.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000080-P0061.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000080-P0061.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,1,c1ec403f3c2b2276
AW-000082-P0062,AW-000082,Cohen–Sutherland,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000082-P0062.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000082-P0062.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000082-P0062.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,2,9e52966a5de46acf
AW-000082-P0063,AW-000082,Cohen–Sutherland,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000082-P0063.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000082-P0063.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000082-P0063.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,full_solution,one_witness,True,100,2,6b62bdc7abc31ad0
AW-000083-P0064,AW-000083,Liang–Barsky,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000083-P0064.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000083-P0064.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000083-P0064.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,path_or_tree,one_witness,True,70,3,d626e245d4ac24a3
AW-000083-P0065,AW-000083,Liang–Barsky,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000083-P0065.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000083-P0065.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000083-P0065.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,path_or_tree,one_witness,True,70,3,98e3270bd30b2e48
AW-000084-P0066,AW-000084,Cyrus–Beck,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000084-P0066.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000084-P0066.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000084-P0066.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,2,0515a88ace35166d
AW-000084-P0067,AW-000084,Cyrus–Beck,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000084-P0067.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000084-P0067.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000084-P0067.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,full_solution,one_witness,True,100,2,bd6f111099efec30
AW-000085-P0068,AW-000085,Cyrus–Beck,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000085-P0068.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000085-P0068.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000085-P0068.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,2,0515a88ace35166d
AW-000085-P0069,AW-000085,Cyrus–Beck,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000085-P0069.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000085-P0069.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000085-P0069.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,full_solution,one_witness,True,100,2,bd6f111099efec30
AW-000086-P0070,AW-000086,Nicholl–Lee–Nicholl,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000086-P0070.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000086-P0070.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000086-P0070.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,path_or_tree,one_witness,True,70,3,d1d803e39f0afe3d
AW-000086-P0071,AW-000086,Nicholl–Lee–Nicholl,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000086-P0071.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000086-P0071.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000086-P0071.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,path_or_tree,one_witness,True,70,3,96dc055b1e8b53ad
AW-000092-P0072,AW-000092,Ramer–Douglas–Peucker algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000092-P0072.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000092-P0072.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000092-P0072.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,2,e603dbfe97bca7f8
AW-000093-P0073,AW-000093,Visvalingam–Whyatt,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000093-P0073.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000093-P0073.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000093-P0073.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,2,4b183653aa7ae201
AW-000094-P0074,AW-000094,Reumann–Witkam,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000094-P0074.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000094-P0074.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000094-P0074.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,1,8e052ef07c52c77d
AW-000095-P0075,AW-000095,Opheim simplification,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000095-P0075.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000095-P0075.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000095-P0075.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,3,86898485fb1bd4a7
AW-000096-P0076,AW-000096,Lang simplification,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000096-P0076.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000096-P0076.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000096-P0076.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,1,5743b59aa5ae5c1c
AW-000097-P0077,AW-000097,Zhao-Saalfeld,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000097-P0077.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000097-P0077.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000097-P0077.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,1,3a4d8d491867ccce
AW-000098-P0078,AW-000098,Horowitz and Sahni,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000098-P0078.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000098-P0078.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000098-P0078.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,one_witness,one_witness,True,70,3,636a707222992df2
AW-000099-P0079,AW-000099,Bellman dynamic programming algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000099-P0079.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000099-P0079.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000099-P0079.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,3,7737a336d3a145b4
AW-000101-P0080,AW-000101,Koiliaris and Xu,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000101-P0080.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000101-P0080.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000101-P0080.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,one_witness,one_witness,True,70,2,48147b4b497c7e25
AW-000101-P0081,AW-000101,Koiliaris and Xu,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000101-P0081.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000101-P0081.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000101-P0081.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,one_witness,one_witness,True,70,2,7014ab287a7cda83
AW-000108-P0082,AW-000108,Speller (Sagot),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000108-P0082.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000108-P0082.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000108-P0082.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,3,d5ee7641e742c691
AW-000109-P0083,AW-000109,Mitra,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000109-P0083.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000109-P0083.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000109-P0083.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,2,95b389ad1e81dd88
AW-000110-P0084,AW-000110,Census,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000110-P0084.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000110-P0084.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000110-P0084.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,3,a0ef1d57b6631e23
AW-000111-P0085,AW-000111,Risotto,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000111-P0085.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000111-P0085.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000111-P0085.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,3,1b9ad956b8a94b5d
AW-000112-P0086,AW-000112,PMS,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000112-P0086.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000112-P0086.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000112-P0086.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,2,9a74cd3efb3e448e
AW-000114-P0087,AW-000114,Dynamic Programming,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000114-P0087.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000114-P0087.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000114-P0087.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,1,abeac91dc3162bb1
AW-000116-P0088,AW-000116,Dynamic Programming,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000116-P0088.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000116-P0088.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000116-P0088.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,3,c52ed5e619873ba8
AW-000119-P0089,AW-000119,Brélaz (DSatur),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000119-P0089.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000119-P0089.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000119-P0089.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,3,454f86326b598a41
AW-000119-P0090,AW-000119,Brélaz (DSatur),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000119-P0090.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000119-P0090.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000119-P0090.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,full_solution,one_witness,True,100,3,3a2985e3813aa10c
AW-000120-P0091,AW-000120,Miller-Tucker-Zemlin (MTZ) formulation,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000120-P0091.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000120-P0091.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000120-P0091.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,3,5bf3ffd1eb768977
AW-000120-P0092,AW-000120,Miller-Tucker-Zemlin (MTZ) formulation,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000120-P0092.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000120-P0092.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000120-P0092.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,full_solution,one_witness,True,100,3,e19b6ea3efe5345e
AW-000121-P0093,AW-000121,Dantzig-Fulkerson-Johnson (DFJ) formulation,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000121-P0093.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000121-P0093.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000121-P0093.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,3,cc37b3a39b06aabe
AW-000121-P0094,AW-000121,Dantzig-Fulkerson-Johnson (DFJ) formulation,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000121-P0094.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000121-P0094.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000121-P0094.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,full_solution,one_witness,True,100,3,6aad1005f9cdebb8
AW-000122-P0095,AW-000122,Harris and Stephens algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000122-P0095.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000122-P0095.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000122-P0095.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,path_or_tree,one_witness,True,50,2,0ba39fac322a1adf
AW-000122-P0096,AW-000122,Harris and Stephens algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000122-P0096.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000122-P0096.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000122-P0096.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,path_or_tree,one_witness,True,50,2,d966f7ae80543cdc
AW-000125-P0097,AW-000125,Alon Moshkovitz & Safra,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000125-P0097.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000125-P0097.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000125-P0097.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,65,2,e439135e1966d0be
AW-000126-P0098,AW-000126,Roth AlignACE,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000126-P0098.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000126-P0098.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000126-P0098.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,65,2,9f924dc76c71ba24
AW-000128-P0099,AW-000128,non-parametric sampling Efros and Leung,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000128-P0099.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000128-P0099.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000128-P0099.evidence.yaml,estimation_sampling_probe,coherent_estimation_oracle; bounded_random_variable; coherent_sampler,full_solution,additive_estimate,True,100,2,0cf8ddb4159e67a2
AW-000132-P0100,AW-000132,EKF SLAM,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000132-P0100.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000132-P0100.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000132-P0100.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,1,019b62febc083927
AW-000132-P0101,AW-000132,EKF SLAM,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000132-P0101.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000132-P0101.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000132-P0101.evidence.yaml,estimation_sampling_probe,coherent_estimation_oracle; bounded_random_variable; coherent_sampler,full_solution,additive_estimate,True,100,1,346e40e560bf6dfc
AW-000136-P0102,AW-000136,Petford and Welsh,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000136-P0102.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000136-P0102.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000136-P0102.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,2,25d60ee9e2fedf55
AW-000136-P0103,AW-000136,Petford and Welsh,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000136-P0103.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000136-P0103.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000136-P0103.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,full_solution,one_witness,True,100,2,3ca5cbcb9bfa871f
AW-000137-P0104,AW-000137,Fomin Gaspers & Saurabh,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000137-P0104.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000137-P0104.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000137-P0104.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,3,32c2e2deeb2b6141
