algorithm_id,algorithm_name,public_context_path,metadata_context_path,evidence_path,source_pass,merge_action,card_digest,access_model,confidence_score,domain,input_model,output_contract,saturation_status,second_pass_rule,source_count,source_quality,space_complexity,third_pass_rule,time_complexity
AW-000069,Fringe Saving A* (FSA*),corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000069.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000069.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000069.context.evidence.yaml,v1,include,8c486f5527b58703,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,1,HIGH,O(b^d),,O(b^d)
AW-000070,Generalized Adaptive A* (GAA*),corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000070.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000070.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000070.context.evidence.yaml,v1,include,ec221d23cf7da9ce,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,1,HIGH,O(b^d),,O(b^d)
AW-000071,Iterative Deepening A* (IDA*),corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000071.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000071.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000071.context.evidence.yaml,v1,include,84cedf4860180021,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,2,HIGH,O(b^d),,O(b^d)
AW-000072,Jump Point Search (JPS),corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000072.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000072.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000072.context.evidence.yaml,v1,include,de79f34c8b31401a,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,1,HIGH,O(b^d),,O(b^d)
AW-000073,Lifelong Planning A* (LPA*),corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000073.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000073.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000073.context.evidence.yaml,v1,include,64ed6a6d3fd82cc3,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,1,HIGH,O(b^d),,O(b^d)
AW-000074,Simplified Memory-Bounded A* (SMA*),corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000074.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000074.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000074.context.evidence.yaml,v1,include,825ffa3829e475ee,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,1,HIGH,O(b^d),,O(b^d)
AW-000075,Theta*,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000075.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000075.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000075.context.evidence.yaml,v1,include,b2cb81df72a86d39,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,1,HIGH,O(b^d),,O(b^d)
AW-000076,Anytime Repairing A* (ARA*),corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000076.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000076.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000076.context.evidence.yaml,v1,include,919aec3e1afd0152,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,1,HIGH,O(b^d),,O(b^d)
AW-000077,Time-Bounded A* (TBA*),corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000077.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000077.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000077.context.evidence.yaml,v1,include,3553a176a5ed2dd6,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,1,HIGH,O(b^d),,O(b^d)
AW-000078,Naïve string-search algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000078.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000078.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000078.context.evidence.yaml,v1,include,92ce509c1edea0bf,random_access_string,100,string,explicit_string_problem,one_witness,,,1,HIGH,O(1),,O(m(n-m+1))
AW-000079,Knuth-Morris-Pratt (KMP) algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000079.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000079.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000079.context.evidence.yaml,v1,include,d682d06f71f21331,random_access_string,100,string,explicit_string_problem,full_solution,,,1,HIGH,O(m),,O(m+n)
AW-000080,Boyer-Moore (BM) algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000080.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000080.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000080.context.evidence.yaml,v1,include,20c1222703fb1b39,random_access_string,100,string,explicit_string_problem,full_solution,,,1,HIGH,O(s),,O(mn + s)
AW-000081,Rabin-Karp (RK) algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000081.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000081.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\evidence_recovered\AW-000081.context.evidence.yaml,second_pass,include,34dc401b9559daaa,random_access_string,80,string,explicit_string_problem,one_witness,,string_matching,2,HIGH,O(1),,O(mn)
AW-000082,Cohen–Sutherland,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000082.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000082.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000082.context.evidence.yaml,v1,include,866dff29114e3627,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,2,HIGH,O(1),,O(n)
AW-000083,Liang–Barsky,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000083.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000083.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000083.context.evidence.yaml,v1,include,f111aa3a7c16f8e3,adjacency_list_query,70,graph,explicit_graph_problem,path_or_tree,,,3,HIGH,O(1),,O(n)
AW-000084,Cyrus–Beck,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000084.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000084.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000084.context.evidence.yaml,v1,include,6b19461d093fd381,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,2,HIGH,O(1),,O(np)
AW-000086,Nicholl–Lee–Nicholl,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000086.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000086.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000086.context.evidence.yaml,v1,include,5fc7e33e9be46773,adjacency_list_query,70,graph,explicit_graph_problem,path_or_tree,,,3,HIGH,O(1),,O(n)
AW-000087,Fast clipping,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000087.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000087.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000087.context.evidence.yaml,v1,include,d84eb01b3d6590be,explicit_geometric_objects,60,computational_geometry,explicit_geometry_problem,full_solution,,,2,HIGH,O(1),,O(n)
AW-000088,Rabin–Scott powerset construction,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000088.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000088.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\evidence_recovered\AW-000088.context.evidence.yaml,second_pass,include,d4dbf32ab64dd74d,explicit_input_instance,85,combinatorics,explicit_combinatorial_problem,full_solution,,automata_subset_construction,3,HIGH,O(1),,O(2^n)
AW-000089,Karatsuba Algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000089.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000089.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\evidence_recovered\AW-000089.context.evidence.yaml,second_pass,include,08bd2af3e484b780,random_access_string,80,combinatorics,explicit_combinatorial_problem,full_solution,,integer_multiplication,3,HIGH,O(n),,O(n^{1.58})
AW-000090,Toom-3,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000090.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000090.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\evidence_recovered\AW-000090.context.evidence.yaml,second_pass,include,7da438fa1ff54444,random_access_string,80,combinatorics,explicit_combinatorial_problem,full_solution,,integer_multiplication,2,HIGH,O(n),,O(n^{1.46})
AW-000091,Long Multiplication,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000091.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000091.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\evidence_recovered\AW-000091.context.evidence.yaml,second_pass,include,bd25c8a3712279bc,random_access_string,80,combinatorics,explicit_combinatorial_problem,full_solution,,integer_multiplication,2,HIGH,O(n),,O(n^2)
AW-000092,Ramer–Douglas–Peucker algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000092.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000092.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000092.context.evidence.yaml,v1,include,2a92fb5c0934e98f,explicit_geometric_objects,100,computational_geometry,explicit_geometry_problem,full_solution,,,2,HIGH,O(n),,O(n^2)
AW-000093,Visvalingam–Whyatt,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000093.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000093.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000093.context.evidence.yaml,v1,include,14ff43102108b10c,explicit_geometric_objects,100,computational_geometry,explicit_geometry_problem,full_solution,,,2,HIGH,O(n),,O(n^2)
AW-000094,Reumann–Witkam,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000094.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000094.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000094.context.evidence.yaml,v1,include,69547188ce4d86fc,explicit_geometric_objects,100,computational_geometry,explicit_geometry_problem,full_solution,,,1,HIGH,O(1),,O(n)
AW-000095,Opheim simplification,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000095.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000095.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000095.context.evidence.yaml,v1,include,9b1a230a85f8f850,explicit_geometric_objects,100,computational_geometry,explicit_geometry_problem,full_solution,,,3,HIGH,O(1),,O(n)
AW-000096,Lang simplification,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000096.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000096.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000096.context.evidence.yaml,v1,include,575c9c137d6ac8d1,explicit_geometric_objects,100,computational_geometry,explicit_geometry_problem,full_solution,,,1,HIGH,O(1),,O(n)
AW-000097,Zhao-Saalfeld,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000097.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000097.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000097.context.evidence.yaml,v1,include,5954d7ef2313cc8d,explicit_geometric_objects,100,computational_geometry,explicit_geometry_problem,full_solution,,,1,HIGH,O(n),,O(n)
AW-000098,Horowitz and Sahni,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000098.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000098.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000098.context.evidence.yaml,v1,include,f026777d7ba4401a,offline_batch_queries,70,dynamic_programming,explicit_dynamic_programming_problem,one_witness,,,3,HIGH,O(2^{n/2}),,O(2^{(n/2)} n)
AW-000099,Bellman dynamic programming algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000099.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000099.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000099.context.evidence.yaml,v1,include,bae1428179e3f87f,offline_batch_queries,100,dynamic_programming,explicit_dynamic_programming_problem,full_solution,,,3,HIGH,O(t),,O(nt)
AW-000101,Koiliaris and Xu,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000101.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000101.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000101.context.evidence.yaml,v1,include,72d2a16bd0d06604,adjacency_list_query,70,graph,explicit_combinatorial_problem,one_witness,,,2,HIGH,O(t),,"\tilde{O}(\min(\sqrt{n'}t, t^{5/4}, \sigma))"
AW-000102,Brute Force,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000102.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000102.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\evidence_recovered\AW-000102.context.evidence.yaml,second_pass,include,14edaa797b69b456,explicit_input_instance,80,image_processing,explicit_image_processing_problem,full_solution,,rendering_shading,2,HIGH,O(1),,O(n^3)
AW-000103,Grenander,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000103.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000103.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\evidence_recovered\AW-000103.context.evidence.yaml,second_pass,include,82eab62471887f1a,random_access_array,80,dynamic_programming,explicit_dynamic_programming_problem,full_solution,,maximum_subarray,2,HIGH,O(n),,O(n^2)
AW-000104,Faster Brute Force (via x[L:U] = x[L:U-1]+x[U]),corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000104.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000104.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\evidence_recovered\AW-000104.context.evidence.yaml,second_pass,include,deb21d45f30dac60,random_access_array,90,dynamic_programming,explicit_dynamic_programming_problem,full_solution,,maximum_subarray,3,HIGH,O(1),,O(n^2)
AW-000105,Shamos,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000105.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000105.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\evidence_recovered\AW-000105.context.evidence.yaml,second_pass,include,24cb77f66cd23ffe,explicit_input_instance,80,image_processing,explicit_image_processing_problem,full_solution,,rendering_shading,2,HIGH,O(\log n),,O(n \log n)
AW-000106,Kadane's Algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000106.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000106.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\evidence_recovered\AW-000106.context.evidence.yaml,second_pass,include,6f982eafba43b0c5,random_access_array,80,dynamic_programming,explicit_dynamic_programming_problem,full_solution,,maximum_subarray,2,HIGH,O(1),,O(n)
AW-000107,Perumalla and Deo,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000107.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000107.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000107.context.evidence.yaml,v1,include,4a0fe5dff1f54fbc,explicit_input_instance,100,parallel_algorithms,explicit_parallel_algorithm_problem,full_solution,,,1,HIGH,O(n),,O(\log n)
AW-000108,Speller (Sagot),corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000108.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000108.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000108.context.evidence.yaml,v1,include,eb18c4fac542da3a,random_access_string,100,string,explicit_string_problem,full_solution,,,3,HIGH,O(mn^2/w),,O(mn^2 \sigma)
AW-000109,Mitra,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000109.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000109.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000109.context.evidence.yaml,v1,include,544c2e50b343acc4,random_access_string,100,string,explicit_string_problem,full_solution,,,2,HIGH,O(mnk),,O(k nm \sigma)
AW-000110,Census,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000110.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000110.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000110.context.evidence.yaml,v1,include,7865ed51f48f6bf5,random_access_string,100,string,explicit_string_problem,full_solution,,,3,HIGH,O(mnk),,O(k nm \sigma)
AW-000111,Risotto,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000111.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000111.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000111.context.evidence.yaml,v1,include,8e9e814c12abacb7,random_access_string,100,string,explicit_string_problem,full_solution,,,3,HIGH,O(mn^2),,O(mn^2 \sigma)
AW-000112,PMS,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000112.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000112.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000112.context.evidence.yaml,v1,include,808ce9cc5257aac8,random_access_string,100,string,explicit_string_problem,full_solution,,,2,HIGH,O(m^2 n),,O(nm^2 \sigma)
AW-000113,Brute Force,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000113.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000113.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\evidence_recovered\AW-000113.context.evidence.yaml,second_pass,include,4061d661fe879fe8,offline_batch_queries,80,dynamic_programming,explicit_dynamic_programming_problem,full_solution,,rod_cutting,2,HIGH,O(n),,O(n 2^n)
AW-000114,Dynamic Programming,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000114.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000114.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000114.context.evidence.yaml,v1,include,e1a7d7da464b438d,offline_batch_queries,100,dynamic_programming,explicit_dynamic_programming_problem,full_solution,,,1,HIGH,O(n),,O(n^2)
AW-000115,Brute Force,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000115.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000115.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\evidence_recovered\AW-000115.context.evidence.yaml,second_pass,include,4369f39d1ec77e29,offline_batch_queries,80,dynamic_programming,explicit_dynamic_programming_problem,one_witness,,coin_change,2,HIGH,O(n),,O(S^n)
AW-000116,Dynamic Programming,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000116.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000116.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000116.context.evidence.yaml,v1,include,1a40e973bd164b62,offline_batch_queries,100,dynamic_programming,explicit_dynamic_programming_problem,full_solution,,,3,HIGH,O(Sn),,O(Sn)
AW-000117,Bini's algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000117.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000117.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000117.context.evidence.yaml,v1,include,8d2bde53a6e7e480,dense_matrix_access,100,matrix_linear_algebra,explicit_matrix_problem,full_classical_output,,,3,HIGH,O(n^2),,O(n^{2.7799})
