fact_id,fact_type,value,source_id,reliability,confidence,conflict_status,notes
AW-000237-F3c7e69ced6,time_complexity,O(2^n),AW-000237:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000237-F8fab2c4a6b,space_complexity,O(n),AW-000237:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000237-Fb1a6c79b4a,computation_model,Word RAM,AW-000237:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000237-F81b0a75cc0,input_semantics,Parameter definitions: n: number of bits in the integer,AW-000237:algorithm_wiki_metadata,HIGH,75,weak,AlgorithmWiki parameter metadata
AW-000237-F11cc057a91,authoritative_source_link,https://www.jstor.org/stable/2007633?origin=crossref,AW-000237:algorithm_wiki_metadata,HIGH,70,consistent,Original source link from AlgorithmWiki metadata
AW-000237-F6b085174a6,source_title,AlgorithmWiki metadata for Williams' p + 1 algorithm,AW-000237:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000237-F85c79aa67e,problem_definition,Source title indicates: AlgorithmWiki metadata for Williams' p + 1 algorithm,AW-000237:algorithm_wiki_metadata,HIGH,85,weak,previous_source_record
AW-000237-Fb5e704a5d0,problem_definition,AlgorithmWiki row name: Williams' p + 1 algorithm,AW-000237:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000237-F034e6ca75e,problem_definition,domain: unknown,AW-000237:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000237-F981adf0a99,time_complexity,time complexity: O(2^n),AW-000237:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000237-F2ffe2a2179,space_complexity,space complexity: O(n),AW-000237:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000237-F1b7d617856,computation_model,computational model: Word RAM,AW-000237:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000237-F05ccf8ce35,problem_definition,precard summary: No public-ready summary is available because the row lacks enough task semantics.,AW-000237:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000237-F1f4aa2103f,source_title,A general adaptive finite element eigen-algorithm stemming from Wittrick-Williams algorithm,crossref_search:9e861763d5c5b229,MEDIUM,70,consistent,previous_source_record
AW-000237-Ffaed73bcd6,problem_definition,Source title indicates: A general adaptive finite element eigen-algorithm stemming from Wittrick-Williams algorithm,crossref_search:9e861763d5c5b229,MEDIUM,70,weak,previous_source_record
AW-000237-Fee1d3afc16,problem_definition,Crossref title-search result: A general adaptive finite element eigen-algorithm stemming from Wittrick-Williams algorithm,crossref_search:9e861763d5c5b229,MEDIUM,70,consistent,previous_source_record
AW-000237-Fe88189c87e,authoritative_source_link,https://doi.org/10.1016/j.tws.2021.107448,crossref_search:9e861763d5c5b229,MEDIUM,70,consistent,previous_source_record
AW-000237-F3cebce3f7e,source_title,A Difficulty in Williams' Algorithm for Interpolating Rationals,crossref_search:da4edd46647ab9c3,MEDIUM,70,consistent,crossref
AW-000237-F3edcf518aa,problem_definition,Source title indicates: A Difficulty in Williams' Algorithm for Interpolating Rationals,crossref_search:da4edd46647ab9c3,MEDIUM,70,weak,crossref
AW-000237-F00183d29bf,problem_definition,Crossref title: A Difficulty in Williams' Algorithm for Interpolating Rationals,crossref_search:da4edd46647ab9c3,MEDIUM,70,consistent,crossref
AW-000237-F34efe019c6,problem_definition,published year: 1975,crossref_search:da4edd46647ab9c3,MEDIUM,70,consistent,crossref
AW-000237-F657799de52,problem_definition,container title: Mathematics of Computation,crossref_search:da4edd46647ab9c3,MEDIUM,70,consistent,crossref
AW-000237-F3117cfe2b2,authoritative_source_link,https://doi.org/10.2307/2005573,crossref_search:da4edd46647ab9c3,MEDIUM,70,consistent,crossref
AW-000261-Ff2fedd2d03,alias,Covanov and Thomé,AW-000261:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000261-F3996c34234,time_complexity,O(n \log n 2^{O(\log^*n)}),AW-000261:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000261-F5516edfe99,space_complexity,O(n) auxiliary,AW-000261:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000261-F72ae904484,computation_model,Word RAM,AW-000261:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000261-Fd8636b97eb,input_semantics,"Parameter definitions: n: length of one of the integers, in bits",AW-000261:algorithm_wiki_metadata,HIGH,75,weak,AlgorithmWiki parameter metadata
AW-000261-Fcfae0b418a,authoritative_source_link,https://hal.inria.fr/hal-01108166v1/document,AW-000261:algorithm_wiki_metadata,HIGH,70,consistent,Original source link from AlgorithmWiki metadata
AW-000261-Ffa3643a022,source_title,AlgorithmWiki metadata for Covanov and Thomé,AW-000261:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000261-Fc1709d98da,problem_definition,Source title indicates: AlgorithmWiki metadata for Covanov and Thomé,AW-000261:algorithm_wiki_metadata,HIGH,85,weak,previous_source_record
AW-000261-Fc323568a6f,problem_definition,AlgorithmWiki row name: Covanov and Thomé,AW-000261:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000261-Ff5ca57c510,problem_definition,domain: unknown,AW-000261:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000261-F4be8100b08,time_complexity,time complexity: O(n \log n 2^{O(\log^*n)}),AW-000261:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000261-F39a438d21a,space_complexity,space complexity: O(n) auxiliary,AW-000261:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000261-Fe535befb1f,computation_model,computational model: Word RAM,AW-000261:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000261-Ff9e0ae2f16,problem_definition,precard summary: No public-ready summary is available because the row lacks enough task semantics.,AW-000261:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000261-Fa85c71a8d5,source_title,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)>,failed:835b7f68a89e2eb9,LOW,45,consistent,previous_source_record
AW-000261-F07c9c08d02,source_title,"Thomé, Sébastien",crossref_search:da259943bcc0d338,MEDIUM,70,consistent,previous_source_record
AW-000261-Fff3a481c1b,problem_definition,"Crossref title-search result: Thomé, Sébastien",crossref_search:da259943bcc0d338,MEDIUM,70,consistent,previous_source_record
AW-000261-Fee55d92e03,authoritative_source_link,https://doi.org/10.1093/benz/9780199773787.article.b00182215,crossref_search:da259943bcc0d338,MEDIUM,70,consistent,previous_source_record
AW-000263-F949ef2170c,alias,Harvey Hoeven Lecerf,AW-000263:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000263-F1647934859,time_complexity,O(n \log n 2^{2 \log^*n}),AW-000263:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000263-F5893424a24,space_complexity,O(n) auxiliary,AW-000263:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000263-F4c7e03d1bb,computation_model,Word RAM,AW-000263:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000263-F7390a4f27a,input_semantics,"Parameter definitions: n: length of one of the integers, in bits",AW-000263:algorithm_wiki_metadata,HIGH,75,weak,AlgorithmWiki parameter metadata
AW-000263-Ff41f67344d,authoritative_source_link,https://arxiv.org/abs/1802.07932,AW-000263:algorithm_wiki_metadata,HIGH,70,consistent,Original source link from AlgorithmWiki metadata
AW-000263-Fbc503dff79,source_title,AlgorithmWiki metadata for Harvey Hoeven Lecerf,AW-000263:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000263-F77cb77879a,problem_definition,Source title indicates: AlgorithmWiki metadata for Harvey Hoeven Lecerf,AW-000263:algorithm_wiki_metadata,HIGH,85,weak,previous_source_record
AW-000263-Fac42581056,problem_definition,AlgorithmWiki row name: Harvey Hoeven Lecerf,AW-000263:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000263-Ff0d7f79f12,problem_definition,domain: unknown,AW-000263:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000263-F0f7d34cdb5,time_complexity,time complexity: O(n \log n 2^{2 \log^*n}),AW-000263:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000263-F6d7a313512,space_complexity,space complexity: O(n) auxiliary,AW-000263:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000263-F0314e9b370,computation_model,computational model: Word RAM,AW-000263:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000263-Fc772294db1,problem_definition,precard summary: No public-ready summary is available because the row lacks enough task semantics.,AW-000263:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000263-F01e6ae7302,source_title,Faster integer multiplication using short lattice vectors,arxiv:1802.07932,HIGH,85,consistent,previous_source_record
AW-000263-F76341b5cd1,problem_definition,Source title indicates: Faster integer multiplication using short lattice vectors,arxiv:1802.07932,HIGH,85,weak,previous_source_record
AW-000263-Fbde0506d12,problem_definition,arXiv title: Faster integer multiplication using short lattice vectors,arxiv:1802.07932,HIGH,85,consistent,previous_source_record
AW-000263-F83553e324a,problem_definition,"abstract summary: We prove that $n$-bit integers may be multiplied in $O(n \log n \, 4^{\log^* n})$ bit operations.",arxiv:1802.07932,HIGH,85,consistent,previous_source_record
AW-000263-F9e471d997a,source_title,[1802.07932] Faster integer multiplication using short lattice vectors,source:37b4667b28b2d534,HIGH,85,consistent,previous_source_record
AW-000263-F619a21123f,problem_definition,Source title indicates: [1802.07932] Faster integer multiplication using short lattice vectors,source:37b4667b28b2d534,HIGH,85,weak,previous_source_record
AW-000263-F324b18b49a,problem_definition,source page title: [1802.07932] Faster integer multiplication using short lattice vectors,source:37b4667b28b2d534,HIGH,85,consistent,previous_source_record
AW-000263-F8b65b82569,problem_definition,source page description: Abstract page for arXiv paper 1802.07932: Faster integer multiplication using short lattice vectors,source:37b4667b28b2d534,HIGH,85,consistent,previous_source_record
AW-000263-Fa584463b5f,problem_definition,Crossref title-search result: Faster integer multiplication using short lattice vectors,crossref_search:0fb653f1ff3409bb,MEDIUM,70,consistent,previous_source_record
AW-000263-F8133d751c9,authoritative_source_link,https://doi.org/10.2140/obs.2019.2.293,crossref_search:0fb653f1ff3409bb,MEDIUM,70,consistent,previous_source_record
AW-000263-F6e440eb08d,problem_definition,Abstract page for arXiv paper 1802.07932: Faster integer multiplication using short lattice vectors,source:37b4667b28b2d534,HIGH,85,consistent,original_source
AW-000284-Ff221d7f917,alias,A. Chalmers T. Davis and E. Reinhard 2002,AW-000284:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000284-Ff7a928bec7,time_complexity,O(n^2),AW-000284:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000284-F290b77828d,source_title,AlgorithmWiki metadata for A. Chalmers T. Davis and E. Reinhard 2002,AW-000284:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000284-F4d2d902b6e,problem_definition,Source title indicates: AlgorithmWiki metadata for A. Chalmers T. Davis and E. Reinhard 2002,AW-000284:algorithm_wiki_metadata,HIGH,85,weak,previous_source_record
AW-000284-Fa816d07ff2,problem_definition,AlgorithmWiki row name: A. Chalmers T. Davis and E. Reinhard 2002,AW-000284:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000284-Fcaa5cb68fa,problem_definition,domain: unknown,AW-000284:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000284-F11c7b20883,time_complexity,time complexity: O(n^2),AW-000284:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000284-F0a6f4d6ea5,problem_definition,precard summary: No public-ready summary is available because the row lacks enough task semantics.,AW-000284:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000284-F3e2ed3d89c,source_title,"Chalmers and Mackay Medals, 2002",crossref_search:fe8091a10c8a6736,MEDIUM,70,consistent,previous_source_record
AW-000284-F584b373af6,problem_definition,"Crossref title-search result: Chalmers and Mackay Medals, 2002",crossref_search:fe8091a10c8a6736,MEDIUM,70,consistent,previous_source_record
AW-000284-Fe4df774e55,authoritative_source_link,https://doi.org/10.1016/s0035-9203(01)90248-2,crossref_search:fe8091a10c8a6736,MEDIUM,70,consistent,previous_source_record
AW-000287-Fbf0d13966d,alias,J. J. Koenderink and W. Richards 1988,AW-000287:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000287-F125793468e,time_complexity,O(n^3),AW-000287:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000287-F2d3d43a1de,authoritative_source_link,https://www.osapublishing.org/josaa/abstract.cfm?uri=josaa-5-7-1136,AW-000287:algorithm_wiki_metadata,HIGH,70,consistent,Original source link from AlgorithmWiki metadata
AW-000287-F88f95cd896,source_title,AlgorithmWiki metadata for J. J. Koenderink and W. Richards 1988,AW-000287:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000287-F662ea505a0,problem_definition,Source title indicates: AlgorithmWiki metadata for J. J. Koenderink and W. Richards 1988,AW-000287:algorithm_wiki_metadata,HIGH,85,weak,previous_source_record
AW-000287-Fe57aa641f8,problem_definition,AlgorithmWiki row name: J. J. Koenderink and W. Richards 1988,AW-000287:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000287-F8298fa045d,problem_definition,domain: unknown,AW-000287:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000287-F4d853abc9c,time_complexity,time complexity: O(n^3),AW-000287:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000287-F26425cdad7,problem_definition,precard summary: No public-ready summary is available because the row lacks enough task semantics.,AW-000287:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000287-F6fdb31f5df,source_title,Radware Captcha Page,source:6cacd99d7e32479e,LOW,45,consistent,previous_source_record
AW-000287-Fbc35e8a472,problem_definition,source page title: Radware Captcha Page,source:6cacd99d7e32479e,LOW,45,consistent,previous_source_record
AW-000287-Fed93668789,problem_definition,source page description: ...but your activity and behavior on this site made us think that you are a bot.,source:6cacd99d7e32479e,LOW,45,consistent,previous_source_record
AW-000287-F4adf00a828,source_title,Algorithm to Break Visual CAPTCHA,crossref_search:20042b5eef868508,MEDIUM,70,consistent,previous_source_record
AW-000287-Fa333f2c488,problem_definition,Source title indicates: Algorithm to Break Visual CAPTCHA,crossref_search:20042b5eef868508,MEDIUM,70,weak,previous_source_record
AW-000287-Fb73f7c5fee,problem_definition,Crossref title-search result: Algorithm to Break Visual CAPTCHA,crossref_search:20042b5eef868508,MEDIUM,70,consistent,previous_source_record
AW-000287-F010f2273e4,authoritative_source_link,https://doi.org/10.1109/icetet.2009.24,crossref_search:20042b5eef868508,MEDIUM,70,consistent,previous_source_record
AW-000287-Fd8dbe6e9e1,source_title,Two-dimensional curvature operators,source:6cacd99d7e32479e,LOW,45,consistent,original_source
AW-000287-F6ccce4d7f7,problem_definition,Most computer vision systems use one-dimensional operators to calculate the curvature of boundaries or image contours.,source:6cacd99d7e32479e,LOW,45,consistent,original_source
AW-000288-F2019ddd89f,alias,Lindeberg (1994),AW-000288:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000288-Fe253839f51,time_complexity,O(n^2),AW-000288:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000288-F2736874c3a,source_title,AlgorithmWiki metadata for Lindeberg (1994),AW-000288:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000288-Fe15c082059,problem_definition,Source title indicates: AlgorithmWiki metadata for Lindeberg (1994),AW-000288:algorithm_wiki_metadata,HIGH,85,weak,previous_source_record
