algorithm_id,algorithm_name,source_id,source_family,url,title,access_status,reliability,digest
AW-000975,"Gronlund, Pettie",crossref_search:db3e05c4401fc5c8,doi_metadata,https://doi.org/10.1093/gao/9781884446054.article.t066820,"Pettie, John",fetched,MEDIUM,4d1b9f36dae9df04
AW-000976,"Gronlund, Pettie",source:ea45d275edbaa36c,publisher_abstract,https://ieeexplore.ieee.org/abstract/document/6979047,"Threesomes, Degenerates, and Love Triangles | IEEE Conference Publication | IEEE Xplore",fetched,HIGH,7686c1a4c513f4d8
AW-000976,"Gronlund, Pettie",crossref_search:db3e05c4401fc5c8,doi_metadata,https://doi.org/10.1093/gao/9781884446054.article.t066820,"Pettie, John",fetched,MEDIUM,4d1b9f36dae9df04
AW-000977,Freund,source:1450a4db6e9ea572,publisher_abstract,https://link.springer.com/article/10.1007/s00453-015-0079-6,Improved Subquadratic 3SUM | Algorithmica | Springer Nature Link,fetched,HIGH,cf078f3d60eb1cc4
AW-000977,Freund,openalex:c4c4f309581a4b4f,openalex,https://openalex.org/W2178031965,Improved Subquadratic 3SUM,fetched,HIGH,ca944ac7401790d5
AW-000977,Freund,semantic_scholar:bf359ddd9962a791,semantic_scholar,https://www.semanticscholar.org/paper/3c2b06cea8157cf4ba70df69f9230ac21248aa4b,Improved Subquadratic 3SUM,fetched,MEDIUM,8735834bebc227be
AW-000978,Chan,failed:60b75113613fbd21,original_source,https://dl.acm.org/doi/abs/10.1145/3363541,HTTP Error 403: Forbidden,failed,LOW,e34f4da79733b723
AW-000978,Chan,openalex:a6e047d7d9bdb45e,openalex,https://openalex.org/W2987751358,"More Logarithmic-factor Speedups for 3SUM, (median,+)-convolution, and Some Geometric 3SUM-hard Problems",fetched,HIGH,73aa4b091c677334
AW-000985,Exhaustive search,crossref_search:d1c730636ef6ab0b,doi_metadata,https://doi.org/10.1017/9781108869041.021,Exhaustive Search,fetched,MEDIUM,cdcd4555800ef575
AW-000985,Exhaustive search,semantic_scholar:42cc0e02940b37f2,semantic_scholar,https://www.semanticscholar.org/paper/5ff8b78a2907163d1b2109e58e1197e7cdf63242,Solving N-Queens Problem using Exhaustive Search and a Novel Genetic Algorithm,fetched,MEDIUM,d3f93007aade945c
AW-000986,"Abboud, Williams, Yu",failed:c9f1b71383e80c68,original_source,https://epubs.siam.org/doi/abs/10.1137/1.9781611973730.17,HTTP Error 403: Forbidden,failed,LOW,0e6bb41bc322b063
AW-000987,"Reduction to Abboud, Williams, Yu",failed:c9f1b71383e80c68,original_source,https://epubs.siam.org/doi/abs/10.1137/1.9781611973730.17,HTTP Error 403: Forbidden,failed,LOW,0e6bb41bc322b063
AW-000988,"Chan, Williams",failed:c4b223ee4d0c4ea7,original_source,https://epubs.siam.org/doi/abs/10.1137/1.9781611974331.ch87,HTTP Error 403: Forbidden,failed,LOW,b4db69f54f0b2e95
AW-000989,"Reduction to Chan, Williams",failed:c4b223ee4d0c4ea7,original_source,https://epubs.siam.org/doi/abs/10.1137/1.9781611974331.ch87,HTTP Error 403: Forbidden,failed,LOW,b4db69f54f0b2e95
AW-001010,Grahne and Räihä,skipped:9438102f117f424d,original_source,https://www.vldb.org/conf/1983/P186.PDF,public PDF body was not downloaded,skipped,LOW,6eb11e7305730826
AW-001010,Grahne and Räihä,crossref_search:78d80ec4bb7e6c6b,doi_metadata,https://doi.org/10.2307/2275747,"Heikki Mannila and Kari-Jouko Räihä. The design of relational databases. Addison-Wesley Publishing Company, Wokingham, England, and Reading, Mass., etc., 1992, vii + 318 pp. - Serge Abiteboul, Richard Hull, and Victor Vianu. Foundations of ",fetched,MEDIUM,7e1b18394c21d274
AW-001011,Lien,failed:b9cf1697552f08ff,original_source,https://dl.acm.org/doi/abs/10.1145/319540.319546,HTTP Error 403: Forbidden,failed,LOW,f329e8ee4012361d
AW-001011,Lien,openalex:8a133189c5f50909,openalex,https://openalex.org/W1969779730,Hierarchical schemata for relational databases,fetched,HIGH,e09e9f5a73cfdf12
AW-001012,Sciore,failed:abc6dc12c0f5f80a,original_source,https://dl.acm.org/doi/abs/10.1145/582318.582337,HTTP Error 403: Forbidden,failed,LOW,e1965828339f9702
AW-001012,Sciore,openalex:9d39934fa9590f23,openalex,https://openalex.org/W2001605229,Real-world MVD's,fetched,HIGH,69d1ace75434c353
AW-001013,Fagin,failed:e85c68ac1cffeeb6,original_source,https://dl.acm.org/doi/abs/10.1145/320557.320571,HTTP Error 403: Forbidden,failed,LOW,4170bf742db20f07
AW-001013,Fagin,openalex:7077c9b26cfab612,openalex,https://openalex.org/W2110810394,Multivalued dependencies and a new normal form for relational databases,fetched,HIGH,8b7fd844f3480d01
AW-001013,Fagin,semantic_scholar:6d2e256a3fdbdcfe,semantic_scholar,https://www.semanticscholar.org/paper/26bc4626d3c1871b906b9cb0256a6c2594811a1c,Multivalued dependencies and a new normal form for relational databases,fetched,MEDIUM,7e75249450a29c3c
AW-001014,Takaoka,source:dcf1c4962bb91810,publisher_abstract,https://link.springer.com/chapter/10.1007/978-3-540-27798-9_31,A Faster Algorithm for the All-Pairs Shortest Path Problem and Its Application | Springer Nature Link,fetched,HIGH,983fdbed619ab3df
AW-001015,Chan,skipped:4ddc9f46b9a3270a,original_source,https://dl.acm.org/doi/pdf/10.1145/2344422.2344424,public PDF body was not downloaded,skipped,LOW,b31920e7b91796c8
AW-001016,"Fischer, Heun",failed:1081e56e2a8940dd,original_source,https://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.64.5439,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)>,failed,LOW,49fa2e30f9d8cd4f
AW-001016,"Fischer, Heun",crossref_search:099394a096e3587e,doi_metadata,https://doi.org/10.1007/978-3-7643-8288-9_36,Karl Heun,fetched,MEDIUM,98bac9dbe4570594
AW-001017,"Nuutila, Soisalon-Soininen",failed:ac81688beb93bfb8,original_source,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=e6d552827145ff77513d73b6c47fcd0039876174,PDF download skipped,failed,LOW,eb6fd9b40d2dd174
AW-001017,"Nuutila, Soisalon-Soininen",crossref_search:15613841e069c68e,doi_metadata,https://doi.org/10.13109/9783666564871,The Legacy of Soisalon-Soininen,fetched,MEDIUM,e37d8b515afe3d32
AW-001018,"Buhler, Lenstra, Pomerance",source:330dad87c553a16a,publisher_abstract,https://link.springer.com/chapter/10.1007/BFb0091539,Factoring integers with the number field sieve | Springer Nature Link,fetched,HIGH,592fa85fdfa50b1b
AW-001019,"Pomerance, Wagstaff",skipped:03f34ac9ccc0437c,original_source,https://math.dartmouth.edu/~carlp/PDF/implementation.pdf,public PDF body was not downloaded,skipped,LOW,ecf6521501134ee3
AW-001019,"Pomerance, Wagstaff",crossref_search:943971854351d64c,doi_metadata,https://doi.org/10.1063/1.2809022,Herbert Pomerance,fetched,MEDIUM,282d05991a3fbc30
AW-001019,"Pomerance, Wagstaff",semantic_scholar:4d6d2a843762d51c,semantic_scholar,https://www.semanticscholar.org/paper/a9c675d43a44d22f6c023b1b33a57668a09ce850,On the Baillie PSW Conjecture,fetched,MEDIUM,6f6479a64e601ea7
AW-001020,Fredman,skipped:85982e359fbbcd83,original_source,https://epubs.siam.org/doi/pdf/10.1137/0205006,public PDF body was not downloaded,skipped,LOW,e262113c34be9e40
AW-001021,Takaoka,failed:5b304517a5bdf5f0,original_source,https://www.sciencedirect.com/science/article/pii/002001909290200F,HTTP Error 403: Forbidden,failed,LOW,3ee6ca2a213d83fd
AW-001021,Takaoka,crossref_search:e073d571f2a0a05c,doi_metadata,https://doi.org/10.1177/0310057x1304100101,The Takaoka Automatic Respirator,fetched,MEDIUM,5f2cdc95cb388470
AW-001021,Takaoka,wikidata:97c7b26ce4498116,wikidata,http://www.wikidata.org/entity/Q21488848,Takaoka,fetched,MEDIUM,87b5f7bf65cf535a
AW-001023,Chan,skipped:dfb0ab3303e451be,original_source,http://tmc.web.engr.illinois.edu/moreapsp.pdf,public PDF body was not downloaded,skipped,LOW,03ecf2be7b7066c6
AW-001023,Chan,crossref_search:fe26ba074c73d4cb,doi_metadata,https://doi.org/10.1093/gao/9781884446054.article.t015869,Chan Chan,fetched,MEDIUM,6d8042c433406750
AW-001024,"Galil, Margalit",failed:5aff6c571e03b292,original_source,https://www.sciencedirect.com/science/article/pii/S0022000097913854/pdf,HTTP Error 403: Forbidden,failed,LOW,a6951415459ff27d
AW-001024,"Galil, Margalit",crossref_search:ac77978ab6695124,doi_metadata,https://doi.org/10.1007/978-94-009-7702-0_9,Response To Margalit,fetched,MEDIUM,bb0784f4385efc4c
AW-001025,"Kose, Weckwerth, Linke, Fiehn",failed:159dbd78827c07f6,original_source,https://academic.oup.com/bioinformatics/article/17/12/1198/225504,HTTP Error 403: Forbidden,failed,LOW,00e071538d3e509c
AW-001025,"Kose, Weckwerth, Linke, Fiehn",crossref_search:ecb4282f80448b84,doi_metadata,https://doi.org/10.24894/sprengglossarium_k04938,Kose,fetched,MEDIUM,41db3eaa62c2df6a
AW-001026,Mongelli et. al.,skipped:8114a4fe3ca268d6,original_source,https://www.researchgate.net/profile/Henrique-Mongelli/publication/228439792_An_Alternative_Implementation_for_the_FPT_k-Vertex_Cover_Parallel_Algorithm/links/0a85e53584fdabd8da000000/An-Alternative-Implementation-for-the-FPT-k-Vertex-Cover-Parallel-Algorithm.pdf,public PDF body was not downloaded,skipped,LOW,ec33e204dda53b73
AW-001026,Mongelli et. al.,crossref_search:21a6fa86151914cb,doi_metadata,https://doi.org/10.3109/01443615.2010.505307,Re: Letter by Mongelli and Gardosi,fetched,MEDIUM,e9d09f3db01416d6
AW-001026,Mongelli et. al.,semantic_scholar:5f269ef0b4f3e23e,semantic_scholar,https://www.semanticscholar.org/paper/430ef84f83d207f0bda0bcfa81512aa8e5f5c002,The Bright Side of Hybridity: Exploring How Social Enterprises Manage and Leverage Their Hybrid Nature,fetched,MEDIUM,44acc79f5df383c3
AW-001040,Preperata (1),source:e140d45dc0846d8f,publisher_abstract,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1675167&tag=1,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1675167&tag=1,fetched,HIGH,936f2f013d3c8c7e
AW-001041,Preperata (2),source:e140d45dc0846d8f,publisher_abstract,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1675167&tag=1,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1675167&tag=1,fetched,HIGH,936f2f013d3c8c7e
AW-001041,Preperata (2),semantic_scholar:02e8c0ba602afa0d,semantic_scholar,https://www.semanticscholar.org/paper/f8bbc18c34e5e0d3c95aaaacfbd930af51d7f0c1,On the unit group of some multiquadratic fields,fetched,MEDIUM,ebe07edb5ddfb49a
AW-001047,Nassimi and Sahni,source:7106478c66ce3de7,publisher_abstract,https://ieeexplore.ieee.org/abstract/document/1675216,Bitonic Sort on a Mesh-Connected Parallel Computer | IEEE Journals & Magazine | IEEE Xplore,fetched,HIGH,069f090484f01c8a
AW-001047,Nassimi and Sahni,crossref_search:44e170ebdcc30008,doi_metadata,https://doi.org/10.1038/164645a0,"Prof. Birbal Sahni, F.R.S",fetched,MEDIUM,557bce7227b31729
AW-001064,Akl,source:a43a16e639d9f57f,publisher_abstract,https://link.springer.com/article/10.1007/BF02243071,Optimal parallel algorithms for computing convex hulls and for sorting | Computing | Springer Nature Link,fetched,HIGH,04dbe3382d21bc33
AW-001064,Akl,openalex:4381ed32227bd75f,openalex,https://openalex.org/W1572664488,Optimal parallel algorithms for computing convex hulls and for sorting,fetched,HIGH,05d92816c216a8c8
AW-001064,Akl,semantic_scholar:fffb76973305690e,semantic_scholar,https://www.semanticscholar.org/paper/37a3b90c0cdbbfeccd1214447fd266929c15ce8a,Optimal parallel algorithms for computing convex hulls and for sorting,fetched,MEDIUM,e58e061af8c8e1ec
AW-001099,"Saxena, Bhatt, Prasad",skipped:a46e18ecd93a8cd0,original_source,https://link.springer.com/content/pdf/10.1007/3-540-50517-2_77.pdf,public PDF body was not downloaded,skipped,LOW,34a14c14fdc6b597
AW-001131,"Dey, Srimani",failed:72698b0a8610597b,original_source,https://academic.oup.com/comjnl/article/33/3/241/365150,HTTP Error 403: Forbidden,failed,LOW,276f6d43ba4fa04f
AW-001131,"Dey, Srimani",crossref_search:99744ca7346e0c6e,doi_metadata,https://doi.org/10.1163/2214-871x_ei1_sim_1878,Dey,fetched,MEDIUM,d6fbaf75eac07094
AW-001136,Tang,source:02a37fdb102e66cf,publisher_abstract,https://www.computer.org/csdl/proceedings-article/dmcc/1990/00555389/12OmNBZpH74,CSDL | IEEE Computer Society,fetched,LOW,98e8d97cca5475a1
AW-001136,Tang,crossref_search:6cc87e80655e8287,doi_metadata,https://doi.org/10.5962/p.399809,Tang Tang Excursion,fetched,MEDIUM,cff05fbb815af112
AW-001174,"Tianzhen, Zhou, Xiozhen",source:e03f12c3a2b2784e,publisher_abstract,https://ieeexplore.ieee.org/abstract/document/320089,Standardized parallel sorting on SIMD array processor | IEEE Conference Publication | IEEE Xplore,fetched,HIGH,8791a2f7142f0762
AW-001174,"Tianzhen, Zhou, Xiozhen",crossref_search:631b084305cbba8c,doi_metadata,https://doi.org/10.1080/25723618.2015.12015434,Tianzhen XIE,fetched,MEDIUM,b7766797a584f4dc
AW-001201,"Olariu, Schwing",failed:73b473f16e49c2bb,original_source,https://www.sciencedirect.com/science/article/abs/pii/S0743731596900155,HTTP Error 403: Forbidden,failed,LOW,85425c56411b073a
AW-001201,"Olariu, Schwing",crossref_search:268e177ee6017784,doi_metadata,https://doi.org/10.1093/benz/9780199773787.article.b00132630,"Olariu, Octavian",fetched,MEDIUM,00cf7b0308bf0dc3
AW-001226,Cerin,source:34a100318d945ea1,publisher_abstract,https://ieeexplore.ieee.org/abstract/document/1015576,An out-of-core sorting algorithm for clusters with processors at different speed | IEEE Conference Publication | IEEE Xplore,fetched,HIGH,3b117d058c199783
AW-001226,Cerin,crossref_search:60c164c59e80edcd,doi_metadata,https://doi.org/10.1093/oed/8835704122,"cerin, n.",fetched,MEDIUM,f2d84ce3eeec6f99
AW-001246,"Siebert, Wolf",source:aadfb4b068b05e3e,publisher_abstract,https://link.springer.com/chapter/10.1007/978-3-642-24449-0_20,Parallel Sorting with Minimal Data | Springer Nature Link,fetched,HIGH,51eede9d0ceed1d1
AW-001246,"Siebert, Wolf",openalex:b20aa3228d60eb13,openalex,https://openalex.org/W266481057,Parallel Sorting with Minimal Data,fetched,HIGH,a3ce7b1834b596e4
AW-001246,"Siebert, Wolf",semantic_scholar:a6fe7f82a8b00045,semantic_scholar,https://www.semanticscholar.org/paper/e20add600b69e5f37abbe0b21ce31e25227c8674,Parallel Sorting with Minimal Data,fetched,MEDIUM,94a387c5b01e67a2
AW-001246,"Siebert, Wolf",wikidata:062a2ce0354470c7,wikidata,http://www.wikidata.org/entity/Q66787415,"Siebert, Wolfgang",fetched,MEDIUM,e2f494e388e9f8b7
AW-001257,"Bosakova-Ardenska, Vasilev, Kostadinova-Georgieva",source:4ab478f86d29251f,publisher_abstract,https://www.elibrary.ru/item.asp?id=25518905,https://www.elibrary.ru/item.asp?id=25518905,fetched,LOW,5f7d408643d9e478
AW-001257,"Bosakova-Ardenska, Vasilev, Kostadinova-Georgieva",crossref_search:87199efad991d612,doi_metadata,https://doi.org/10.1093/benz/9780199773787.article.b00194781,"Vasilev, Jakob",fetched,MEDIUM,b88f6447c5e75276
AW-001260,"SPMS - Cole, Ramachandran",failed:ebfb17d69bda4eb5,original_source,https://dl.acm.org/doi/abs/10.1145/3040221,HTTP Error 403: Forbidden,failed,LOW,9a725277f8bc6da4
AW-001260,"SPMS - Cole, Ramachandran",openalex:dd6174b8f681424b,openalex,https://openalex.org/W1910851252,Resource Oblivious Sorting on Multicores,fetched,HIGH,b39f9621d87b3c5a
AW-001260,"SPMS - Cole, Ramachandran",semantic_scholar:14023705438b691a,semantic_scholar,https://www.semanticscholar.org/paper/6b406fc72b880a8283c703ab2efaf4e1a6fb30b6,Resource Oblivious Sorting on Multicores,fetched,MEDIUM,7fcc66a0f3d9f65c
AW-001265,"Kim, Choi, Bae",skipped:af0b714aede4aecb,original_source,https://dl.acm.org/doi/pdf/10.1145/3229710.3229730,public PDF body was not downloaded,skipped,LOW,4b89b4da4f036023
AW-001282,"2mm - Mubarak, Iqbal, Naeem, Hussain",failed:6cece2e6f2bc25c1,original_source,https://www.sciencedirect.com/science/article/abs/pii/S0304397522000512,HTTP Error 403: Forbidden,failed,LOW,4e494af7850cb310
AW-001282,"2mm - Mubarak, Iqbal, Naeem, Hussain",crossref_search:8c458c1222412dbc,doi_metadata,https://doi.org/10.1016/j.cub.2024.03.002,Mubarak Hussain Syed,fetched,MEDIUM,2d6477f35af7d299
AW-001290,Akl,failed:c122041ac2f58090,original_source,https://www.sciencedirect.com/science/article/pii/0020019084901285,HTTP Error 403: Forbidden,failed,LOW,40a99ff616b9e2fe
AW-001290,Akl,crossref_search:e7c6767d16f75a77,doi_metadata,https://doi.org/10.32388/mzwup0,Maher Akl Effect,fetched,MEDIUM,dbe69d4127e92f96
AW-001312,"Galper, Brutlag (synchronous Row Wavefront approach) (1)",skipped:a39c993b464459da,original_source,https://wayback.stanford.edu/was/20180312101809mp_/http://cmgm.stanford.edu/~brutlag/Papers/galper90.pdf,public PDF body was not downloaded,skipped,LOW,097e1853bce1db76
AW-001312,"Galper, Brutlag (synchronous Row Wavefront approach) (1)",crossref_search:b83d0845ea129dfd,doi_metadata,https://doi.org/10.1093/gmo/9781561592630.article.j162300,"Galper, Hal",fetched,MEDIUM,246f74ee9a8511b8
AW-001313,"Galper, Brutlag (asynchronous Row Wavefront approach) (also asynch DWF) (2)",skipped:a39c993b464459da,original_source,https://wayback.stanford.edu/was/20180312101809mp_/http://cmgm.stanford.edu/~brutlag/Papers/galper90.pdf,public PDF body was not downloaded,skipped,LOW,097e1853bce1db76
AW-001313,"Galper, Brutlag (asynchronous Row Wavefront approach) (also asynch DWF) (2)",crossref_search:2d1f9a934caf5cf1,doi_metadata,https://doi.org/10.1093/gmo/9781561592630.article.j162300,"Galper, Hal",fetched,MEDIUM,6af2eb67a75a9f40
AW-001314,"Galper, Brutlag (synchronous Diagonal Wavefront approach) (3)",skipped:a39c993b464459da,original_source,https://wayback.stanford.edu/was/20180312101809mp_/http://cmgm.stanford.edu/~brutlag/Papers/galper90.pdf,public PDF body was not downloaded,skipped,LOW,097e1853bce1db76
AW-001314,"Galper, Brutlag (synchronous Diagonal Wavefront approach) (3)",crossref_search:47235b02c67bff93,doi_metadata,https://doi.org/10.1093/gmo/9781561592630.article.j162300,"Galper, Hal",fetched,MEDIUM,15110552ca18e7ef
AW-001316,Tiskin,skipped:cac54e1a36c4b082,original_source,https://core.ac.uk/download/pdf/35010175.pdf,public PDF body was not downloaded,skipped,LOW,f356f39b361f99df
AW-001349,"Agarwal, Gustavson, Zubair",source:1326ebf222c14eb3,publisher_abstract,https://ieeexplore.ieee.org/abstract/document/5389494,"A high-performance matrix-multiplication algorithm on a distributed-memory parallel computer, using overlapped communication | IBM Journals & Magazine | IEEE Xplore",fetched,HIGH,588302c9267fc573
AW-001349,"Agarwal, Gustavson, Zubair",crossref_search:dfbccdfce904147f,doi_metadata,https://doi.org/10.1093/med/9780197809020.003.0060,Gustavson Syndrome,fetched,MEDIUM,f0308ebcdd171091
AW-001350,"Agarwal, Bale, Gustavson, Joshi, Palkar (P_GEMM, Classical 3D)",skipped:861ed811a9d25537,original_source,https://people.cs.vt.edu/~asandu/Public/Qual2005/Q2005_agarwal.pdf,public PDF body was not downloaded,skipped,LOW,72722001e9baba2b
AW-001350,"Agarwal, Bale, Gustavson, Joshi, Palkar (P_GEMM, Classical 3D)",crossref_search:3ca129155c535111,doi_metadata,https://doi.org/10.1088/0305-4470/19/15/020,Birkhoff-Gustavson normal form in classical and quantum mechanics,fetched,MEDIUM,2ce7318c788fa954
AW-001351,"Solomonik, Demmel (Classical 2.5D)",skipped:4e479823f10567c1,original_source,https://www2.eecs.berkeley.edu/Pubs/TechRpts/2011/EECS-2011-10.pdf,public PDF body was not downloaded,skipped,LOW,f9bc16d5ef28c1ed
AW-001351,"Solomonik, Demmel (Classical 2.5D)",crossref_search:100e58fed52c64c6,doi_metadata,https://doi.org/10.1093/benz/9780199773787.article.b00049270,"Demmel, Augustin Joseph",fetched,MEDIUM,53331f0c41546b68
AW-001355,"Hunold, Rauber, Rünger",failed:0ef8c6ae822f6132,original_source,https://www.sciencedirect.com/science/article/pii/S0167819108000355,HTTP Error 403: Forbidden,failed,LOW,94c7af01629b1afc
AW-001355,"Hunold, Rauber, Rünger",crossref_search:8628689147216ca2,doi_metadata,https://doi.org/10.1007/978-3-642-33335-4_180328,Rauber m,fetched,MEDIUM,8ab58e6e27fa50db
AW-001356,Ballard (CAPS) (same as 2012 paper),source:e53dd41bb2005962,publisher_abstract,https://www.proquest.com/docview/1526399338?pq-origsite=gscholar&fromopenview=true,Avoiding Communication in Dense Linear Algebra - ProQuest,fetched,LOW,a4ec0c7bfce91a39
AW-001356,Ballard (CAPS) (same as 2012 paper),crossref_search:025b49d56618b797,doi_metadata,https://doi.org/10.22621/cfn.v126i1.1316,"Dr. Warren Baxter Ballard, Jr. 1947–2012",fetched,MEDIUM,3291ada69dac9c28
AW-001361,"Gupta, Kumar (variant of DNS81)",source:54feaeb553d72857,publisher_abstract,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4134256,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4134256,fetched,HIGH,6ff10affbf938d4e
AW-001361,"Gupta, Kumar (variant of DNS81)",crossref_search:3c9ceb14476c28b9,doi_metadata,https://doi.org/10.1136/bmj.326.7379.54/a,Devendra Kumar Gupta,fetched,MEDIUM,1e2fbabab252c9f4
AW-001364,Berntsen (Classical 3D),failed:9ffc33510462a3eb,original_source,https://www.sciencedirect.com/science/article/pii/0167819189900914,HTTP Error 403: Forbidden,failed,LOW,f5b9ee31c4e2df65
AW-001364,Berntsen (Classical 3D),crossref_search:6b94812f2322cd75,doi_metadata,https://doi.org/10.1163/2589-3807_egpo_com_040669,"Berntsen, Bernt",fetched,MEDIUM,fa5a3c6433b03118
AW-001368,"Choi, Walker, Dongarra (PUMMA)",skipped:e59cb6bd27a64ac0,original_source,https://onlinelibrary.wiley.com/doi/pdf/10.1002/cpe.4330060702,public PDF body was not downloaded,skipped,LOW,d4a0f14114a00612
AW-001368,"Choi, Walker, Dongarra (PUMMA)",openalex:3d66c1c6a4875eb5,openalex,https://openalex.org/W1964711958,Pumma: Parallel universal matrix multiplication algorithms on distributed memory concurrent computers,fetched,HIGH,8e784a1a64c949e9
AW-001370,"Lin, Snyder",source:22061cd084115fd9,publisher_abstract,https://www.computer.org/csdl/proceedings-article/shpcc/1992/00232648/12OmNAFWOPr,CSDL | IEEE Computer Society,fetched,LOW,1b264d31d9b2d4f3
AW-001370,"Lin, Snyder",crossref_search:7efa340d73ff9d8d,doi_metadata,https://doi.org/10.2307/jj.4116415.11,Gary Snyder:,fetched,MEDIUM,cb01fbf640746129
AW-001371,"Lee, Robertson, Fortes (Cannon generalized for block-cyclic distributed matrices)",skipped:ead313019c7ad408,original_source,https://dl.acm.org/doi/pdf/10.1145/263580.263591,public PDF body was not downloaded,skipped,LOW,4599b891c45217cd
AW-001371,"Lee, Robertson, Fortes (Cannon generalized for block-cyclic distributed matrices)",openalex:f55ea55dcc17294a,openalex,https://openalex.org/W2039747889,Generalized Cannon's algorithm for parallel matrix multiplication,fetched,HIGH,5634dd76d57d3e40
AW-001371,"Lee, Robertson, Fortes (Cannon generalized for block-cyclic distributed matrices)",semantic_scholar:9c07fdafc6f16ddd,semantic_scholar,https://www.semanticscholar.org/paper/b39ffb60fba8f6a71861dbe2f5ee520b81a55d47,Generalized Cannon's algorithm for parallel matrix multiplication,fetched,MEDIUM,8b43cefb8c44dd29
AW-001372,Choi (DIMMA),source:c7bbfe3bc822982d,publisher_abstract,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=580916,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=580916,fetched,HIGH,bda2742b839feabe
AW-001372,Choi (DIMMA),crossref_search:f6dbb6d22cfea00b,doi_metadata,https://doi.org/10.4018/jamc.2010100104,DIMMA,fetched,MEDIUM,4c7aae9c7563e8a1
AW-001373,"Demmel, Eliahu, Fox, Kamil, Lipshitz, Schwartz, Spillinger (CARMA)",source:36b16ba3d71b11d4,publisher_abstract,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6569817,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6569817,fetched,HIGH,9f63d8c1044d3eb4
AW-001373,"Demmel, Eliahu, Fox, Kamil, Lipshitz, Schwartz, Spillinger (CARMA)",crossref_search:bded7331a425d9ab,doi_metadata,https://doi.org/10.24894/sprengglossarium_s10301,Spillinger,fetched,MEDIUM,adbcf79f01aeb97a
AW-001375,"Krishnan, Nieplocha (SRUMMA)",source:a43693bfb7b62e3e,publisher_abstract,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1303000,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1303000,fetched,HIGH,ed60e789e182a6f1
AW-001375,"Krishnan, Nieplocha (SRUMMA)",crossref_search:c0ac8a477b77092d,doi_metadata,https://doi.org/10.1038/s41592-018-0263-0,Yamuna Krishnan,fetched,MEDIUM,99fd77d29c536c08
AW-001380,"Bjørstad, Manne, Sørevik, Vajteršic (Winograd's algorithm)",skipped:e2adb5ff63dd701c,original_source,https://epubs.siam.org/doi/pdf/10.1137/0613026,public PDF body was not downloaded,skipped,LOW,f4a03c1bcc003c99
AW-001380,"Bjørstad, Manne, Sørevik, Vajteršic (Winograd's algorithm)",openalex:a005ba5149ef8c0d,openalex,https://openalex.org/W1993644742,Efficient Matrix Multiplication on SIMD Computers,fetched,HIGH,cbe365695e48f58d
AW-001382,Csanky,source:024362446805b3c7,publisher_abstract,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4567852,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4567852,fetched,HIGH,8cdb25e2bb87b20b
AW-001383,"Bader, Gehrke",failed:e4ccf2fc66d6e570,original_source,https://www.sciencedirect.com/science/article/pii/S0167819105800067,HTTP Error 403: Forbidden,failed,LOW,dfdf1e0ca507a845
AW-001383,"Bader, Gehrke",crossref_search:e27feeef145bc1e1,doi_metadata,https://doi.org/10.1080/00228958.1992.10517891,Nathalie Gehrke,fetched,MEDIUM,69953d92d56f0be3
AW-001615,van de Vorst (grids) (1),skipped:31937ee5cd952e97,original_source,https://link.springer.com/content/pdf/10.1007/BF02915443.pdf,public PDF body was not downloaded,skipped,LOW,2dc2626b70b9ca5d
AW-001616,van de Vorst (blocks) (2),skipped:31937ee5cd952e97,original_source,https://link.springer.com/content/pdf/10.1007/BF02915443.pdf,public PDF body was not downloaded,skipped,LOW,2dc2626b70b9ca5d
AW-001617,"Lee, Lee",skipped:aabb06d1f9c2eeee,original_source,https://link.springer.com/content/pdf/10.1007/BF03008903.pdf,public PDF body was not downloaded,skipped,LOW,742252999fc6cf54
AW-001624,"Lee, Erçal",source:125e0495697832c2,publisher_abstract,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=645099,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=645099,fetched,HIGH,0f4462d94e5a4831
AW-001624,"Lee, Erçal",crossref_search:6090d2b23b4ad9a9,doi_metadata,https://doi.org/10.1093/oso/9780195304497.003.0012,Grand-Lee (Lee Konitz),fetched,MEDIUM,8f16fe273d7889cf
