global_task_id,dataset,subset,kind,card_id,parent_algorithm_id,algorithm_name,input_path,metadata_path,evidence_path,manifest_path,target_registry_primitive,expected_claim_boundary,reasoning_effort,timeout,priority,shard_id,output_dir,status,notes
FDV1-00036,algorithm_wiki,public_probe_v1,probe,AW-000012-P0008,AW-000012,Serang,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000012-P0008.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000012-P0008.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000012-P0008.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_001,runs/final_discovery_run_v1/fdv1_public_probe_v1_001,READY,source_manifest_row=8; shard_size=50
FDV1-00037,algorithm_wiki,public_probe_v1,probe,AW-000012-P0009,AW-000012,Serang,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000012-P0009.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000012-P0009.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000012-P0009.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_001,runs/final_discovery_run_v1/fdv1_public_probe_v1_001,READY,source_manifest_row=9; shard_size=50
FDV1-00038,algorithm_wiki,public_probe_v1,probe,AW-000014-P0010,AW-000014,"Valentin Polishchuk, and Jukka Suomela",corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000014-P0010.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000014-P0010.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000014-P0010.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_001,runs/final_discovery_run_v1/fdv1_public_probe_v1_001,READY,source_manifest_row=10; shard_size=50
FDV1-00039,algorithm_wiki,public_probe_v1,probe,AW-000014-P0011,AW-000014,"Valentin Polishchuk, and Jukka Suomela",corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000014-P0011.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000014-P0011.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000014-P0011.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_001,runs/final_discovery_run_v1/fdv1_public_probe_v1_001,READY,source_manifest_row=11; shard_size=50
FDV1-00040,algorithm_wiki,public_probe_v1,probe,AW-000016-P0012,AW-000016,Lawrence Gibbs Sampling,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000016-P0012.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000016-P0012.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000016-P0012.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_001,runs/final_discovery_run_v1/fdv1_public_probe_v1_001,READY,source_manifest_row=12; shard_size=50
FDV1-00041,algorithm_wiki,public_probe_v1,probe,AW-000017-P0013,AW-000017,MotifSampler,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000017-P0013.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000017-P0013.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000017-P0013.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_001,runs/final_discovery_run_v1/fdv1_public_probe_v1_001,READY,source_manifest_row=13; shard_size=50
FDV1-00042,algorithm_wiki,public_probe_v1,probe,AW-000017-P0014,AW-000017,MotifSampler,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000017-P0014.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000017-P0014.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000017-P0014.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_001,runs/final_discovery_run_v1/fdv1_public_probe_v1_001,READY,source_manifest_row=14; shard_size=50
FDV1-00043,algorithm_wiki,public_probe_v1,probe,AW-000019-P0015,AW-000019,"Spatial GAN-Based Urs Bergmann, Nikolay Jetchev, Roland Vollgraf",corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000019-P0015.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000019-P0015.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000019-P0015.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_001,runs/final_discovery_run_v1/fdv1_public_probe_v1_001,READY,source_manifest_row=15; shard_size=50
FDV1-00044,algorithm_wiki,public_probe_v1,probe,AW-000020-P0016,AW-000020,Grigoryan,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000020-P0016.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000020-P0016.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000020-P0016.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_001,runs/final_discovery_run_v1/fdv1_public_probe_v1_001,READY,source_manifest_row=16; shard_size=50
FDV1-00045,algorithm_wiki,public_probe_v1,probe,AW-000021-P0017,AW-000021,Sedgewick Szymanski and Yao,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000021-P0017.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000021-P0017.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000021-P0017.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_001,runs/final_discovery_run_v1/fdv1_public_probe_v1_001,READY,source_manifest_row=17; shard_size=50
FDV1-00046,algorithm_wiki,public_probe_v1,probe,AW-000021-P0018,AW-000021,Sedgewick Szymanski and Yao,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000021-P0018.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000021-P0018.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000021-P0018.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_001,runs/final_discovery_run_v1/fdv1_public_probe_v1_001,READY,source_manifest_row=18; shard_size=50
FDV1-00047,algorithm_wiki,public_probe_v1,probe,AW-000022-P0019,AW-000022,Nivasch,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000022-P0019.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000022-P0019.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000022-P0019.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_001,runs/final_discovery_run_v1/fdv1_public_probe_v1_001,READY,source_manifest_row=19; shard_size=50
FDV1-00048,algorithm_wiki,public_probe_v1,probe,AW-000022-P0020,AW-000022,Nivasch,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000022-P0020.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000022-P0020.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000022-P0020.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_001,runs/final_discovery_run_v1/fdv1_public_probe_v1_001,READY,source_manifest_row=20; shard_size=50
FDV1-00049,algorithm_wiki,public_probe_v1,probe,AW-000035-P0021,AW-000035,Dynamic Programming Algorithm (S. S. Godbole),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000035-P0021.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000035-P0021.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000035-P0021.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_001,runs/final_discovery_run_v1/fdv1_public_probe_v1_001,READY,source_manifest_row=21; shard_size=50
FDV1-00050,algorithm_wiki,public_probe_v1,probe,AW-000036-P0022,AW-000036,Wagner and Fischer,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000036-P0022.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000036-P0022.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000036-P0022.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_001,runs/final_discovery_run_v1/fdv1_public_probe_v1_001,READY,source_manifest_row=22; shard_size=50
FDV1-00051,algorithm_wiki,public_probe_v1,probe,AW-000046-P0023,AW-000046,Brute-force search,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000046-P0023.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000046-P0023.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000046-P0023.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_001,runs/final_discovery_run_v1/fdv1_public_probe_v1_001,READY,source_manifest_row=23; shard_size=50
FDV1-00052,algorithm_wiki,public_probe_v1,probe,AW-000046-P0024,AW-000046,Brute-force search,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000046-P0024.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000046-P0024.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000046-P0024.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_001,runs/final_discovery_run_v1/fdv1_public_probe_v1_001,READY,source_manifest_row=24; shard_size=50
FDV1-00053,algorithm_wiki,public_probe_v1,probe,AW-000047-P0025,AW-000047,Brute force,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000047-P0025.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000047-P0025.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000047-P0025.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_001,runs/final_discovery_run_v1/fdv1_public_probe_v1_001,READY,source_manifest_row=25; shard_size=50
FDV1-00054,algorithm_wiki,public_probe_v1,probe,AW-000047-P0026,AW-000047,Brute force,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000047-P0026.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000047-P0026.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000047-P0026.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_001,runs/final_discovery_run_v1/fdv1_public_probe_v1_001,READY,source_manifest_row=26; shard_size=50
FDV1-00055,algorithm_wiki,public_probe_v1,probe,AW-000055-P0027,AW-000055,Levinson–Durbin recursion,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000055-P0027.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000055-P0027.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000055-P0027.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_001,runs/final_discovery_run_v1/fdv1_public_probe_v1_001,READY,source_manifest_row=27; shard_size=50
FDV1-00056,algorithm_wiki,public_probe_v1,probe,AW-000056-P0028,AW-000056,Bareiss Algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000056-P0028.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000056-P0028.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000056-P0028.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_001,runs/final_discovery_run_v1/fdv1_public_probe_v1_001,READY,source_manifest_row=28; shard_size=50
FDV1-00057,algorithm_wiki,public_probe_v1,probe,AW-000058-P0029,AW-000058,Naive,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000058-P0029.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000058-P0029.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000058-P0029.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_001,runs/final_discovery_run_v1/fdv1_public_probe_v1_001,READY,source_manifest_row=29; shard_size=50
FDV1-00058,algorithm_wiki,public_probe_v1,probe,AW-000059-P0030,AW-000059,Bentley–Ottmann algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000059-P0030.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000059-P0030.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000059-P0030.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_001,runs/final_discovery_run_v1/fdv1_public_probe_v1_001,READY,source_manifest_row=30; shard_size=50
FDV1-00059,algorithm_wiki,public_probe_v1,probe,AW-000060-P0031,AW-000060,Kruskal’s algorithm with demand-sorting,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000060-P0031.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000060-P0031.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000060-P0031.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_001,runs/final_discovery_run_v1/fdv1_public_probe_v1_001,READY,source_manifest_row=31; shard_size=50
FDV1-00060,algorithm_wiki,public_probe_v1,probe,AW-000060-P0032,AW-000060,Kruskal’s algorithm with demand-sorting,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000060-P0032.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000060-P0032.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000060-P0032.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_001,runs/final_discovery_run_v1/fdv1_public_probe_v1_001,READY,source_manifest_row=32; shard_size=50
FDV1-00061,algorithm_wiki,public_probe_v1,probe,AW-000061-P0033,AW-000061,Quick Kruskal algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000061-P0033.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000061-P0033.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000061-P0033.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_001,runs/final_discovery_run_v1/fdv1_public_probe_v1_001,READY,source_manifest_row=33; shard_size=50
FDV1-00062,algorithm_wiki,public_probe_v1,probe,AW-000061-P0034,AW-000061,Quick Kruskal algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000061-P0034.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000061-P0034.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000061-P0034.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_001,runs/final_discovery_run_v1/fdv1_public_probe_v1_001,READY,source_manifest_row=34; shard_size=50
FDV1-00063,algorithm_wiki,public_probe_v1,probe,AW-000062-P0035,AW-000062,Karger Klein & Tarjan,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000062-P0035.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000062-P0035.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000062-P0035.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_001,runs/final_discovery_run_v1/fdv1_public_probe_v1_001,READY,source_manifest_row=35; shard_size=50
FDV1-00064,algorithm_wiki,public_probe_v1,probe,AW-000062-P0036,AW-000062,Karger Klein & Tarjan,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000062-P0036.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000062-P0036.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000062-P0036.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_001,runs/final_discovery_run_v1/fdv1_public_probe_v1_001,READY,source_manifest_row=36; shard_size=50
FDV1-00065,algorithm_wiki,public_probe_v1,probe,AW-000067-P0037,AW-000067,A* Algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000067-P0037.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000067-P0037.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000067-P0037.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_001,runs/final_discovery_run_v1/fdv1_public_probe_v1_001,READY,source_manifest_row=37; shard_size=50
FDV1-00066,algorithm_wiki,public_probe_v1,probe,AW-000067-P0038,AW-000067,A* Algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000067-P0038.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000067-P0038.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000067-P0038.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_001,runs/final_discovery_run_v1/fdv1_public_probe_v1_001,READY,source_manifest_row=38; shard_size=50
FDV1-00067,algorithm_wiki,public_probe_v1,probe,AW-000068-P0039,AW-000068,Bidirectional A* Algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000068-P0039.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000068-P0039.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000068-P0039.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_001,runs/final_discovery_run_v1/fdv1_public_probe_v1_001,READY,source_manifest_row=39; shard_size=50
FDV1-00068,algorithm_wiki,public_probe_v1,probe,AW-000068-P0040,AW-000068,Bidirectional A* Algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000068-P0040.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000068-P0040.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000068-P0040.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_001,runs/final_discovery_run_v1/fdv1_public_probe_v1_001,READY,source_manifest_row=40; shard_size=50
FDV1-00069,algorithm_wiki,public_probe_v1,probe,AW-000069-P0041,AW-000069,Fringe Saving A* (FSA*),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000069-P0041.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000069-P0041.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000069-P0041.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_001,runs/final_discovery_run_v1/fdv1_public_probe_v1_001,READY,source_manifest_row=41; shard_size=50
FDV1-00070,algorithm_wiki,public_probe_v1,probe,AW-000069-P0042,AW-000069,Fringe Saving A* (FSA*),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000069-P0042.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000069-P0042.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000069-P0042.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_001,runs/final_discovery_run_v1/fdv1_public_probe_v1_001,READY,source_manifest_row=42; shard_size=50
